customer_id,event_timestamp,feature_used,duration_secs
5b68946d-4891-4dbe-b02e-edffd5f8a911,2026-06-19 16:48:37,Billing,487
5b68946d-4891-4dbe-b02e-edffd5f8a911,2026-06-02 21:51:37,Billing,18
5b68946d-4891-4dbe-b02e-edffd5f8a911,2026-07-11 22:59:37,Dashboard,1104
d2b63b2e-0bd8-4c56-8f8a-56bc0aa5dff2,2026-07-29 07:57:37,Billing,885
fb23c75a-9a6a-420f-800c-048de923ca0f,2026-06-26 07:15:37,Dashboard,953
fb23c75a-9a6a-420f-800c-048de923ca0f,2026-07-22 03:16:37,Dashboard,1346
052927fe-e69b-49e9-8ad4-7ee349444c0d,2026-07-10 19:50:37,Integrations,1427
052927fe-e69b-49e9-8ad4-7ee349444c0d,2026-05-23 07:08:37,Reports,461
052927fe-e69b-49e9-8ad4-7ee349444c0d,2026-07-06 09:04:37,Billing,898
052927fe-e69b-49e9-8ad4-7ee349444c0d,2026-07-27 04:10:37,Team Settings,1273
bff7488c-0696-4075-95d7-540a0fa37145,2026-05-14 10:31:37,Team Settings,523
820054d9-3750-4844-b63e-eccec0e6218c,2026-07-10 09:44:37,Export,1789
820054d9-3750-4844-b63e-eccec0e6218c,2026-07-15 13:33:37,Integrations,1358
1d0e978c-94ba-45d1-a26a-f2a6dff4f2ce,2026-07-23 13:45:37,Integrations,154
1d0e978c-94ba-45d1-a26a-f2a6dff4f2ce,2026-05-14 21:30:37,Dashboard,145
1d0e978c-94ba-45d1-a26a-f2a6dff4f2ce,2026-08-02 16:49:37,Dashboard,755
1d0e978c-94ba-45d1-a26a-f2a6dff4f2ce,2026-08-02 05:14:37,Dashboard,1494
78ba00dd-6803-467e-a0a3-682f4aa69621,2026-05-20 17:05:37,Billing,1590
78ba00dd-6803-467e-a0a3-682f4aa69621,2026-06-15 03:52:37,Dashboard,537
78ba00dd-6803-467e-a0a3-682f4aa69621,2026-07-03 21:23:37,Export,1427
44f3f0db-f0ac-49f2-b3f0-1dc928513bd9,2026-06-15 09:53:37,Dashboard,1778
f410650a-8634-458a-bfdd-c4a3f1275c88,2026-06-28 22:56:37,Reports,77
f410650a-8634-458a-bfdd-c4a3f1275c88,2026-06-23 02:43:37,Reports,1659
f410650a-8634-458a-bfdd-c4a3f1275c88,2026-06-27 12:28:37,Billing,1294
2aeb78ea-16f0-4636-9e9e-99a01bd7a560,2026-08-02 07:39:37,Export,1370
3d00d11f-5cd9-49df-a7c8-b6f8b4fdb6e9,2026-07-02 12:33:37,Reports,108
3d00d11f-5cd9-49df-a7c8-b6f8b4fdb6e9,2026-07-23 18:43:37,Dashboard,799
3d00d11f-5cd9-49df-a7c8-b6f8b4fdb6e9,2026-07-09 13:44:37,Integrations,1210
3d00d11f-5cd9-49df-a7c8-b6f8b4fdb6e9,2026-07-14 08:45:37,Billing,45
71e95291-2b7a-4b4e-80f3-93cf106882c6,2026-07-25 22:26:37,Integrations,1494
71e95291-2b7a-4b4e-80f3-93cf106882c6,2026-07-20 05:26:37,Export,530
1c973d1c-1e5e-4c70-ad59-c12e5b298a5a,2026-06-26 04:16:37,Export,243
1c973d1c-1e5e-4c70-ad59-c12e5b298a5a,2026-07-11 04:31:37,Team Settings,1581
096fede7-8470-4f83-9ee6-a2b77cdc31e5,2026-05-20 02:53:37,Reports,1576
53547069-1f7d-4f62-af34-8438b2ece131,2026-06-26 02:08:37,Team Settings,553
53547069-1f7d-4f62-af34-8438b2ece131,2026-08-11 08:43:37,Export,787
53547069-1f7d-4f62-af34-8438b2ece131,2026-06-25 02:31:37,Dashboard,982
4b9b4d68-57bc-432a-b79f-ce6232a85ce9,2026-06-10 06:42:37,Team Settings,1152
4b9b4d68-57bc-432a-b79f-ce6232a85ce9,2026-06-10 07:24:37,Dashboard,1008
4b9b4d68-57bc-432a-b79f-ce6232a85ce9,2026-06-11 03:51:37,Reports,887
55690ebe-24d8-4af3-8336-d6358141ae5e,2026-08-04 06:37:37,Dashboard,559
55690ebe-24d8-4af3-8336-d6358141ae5e,2026-06-25 19:19:37,Reports,708
55690ebe-24d8-4af3-8336-d6358141ae5e,2026-06-01 08:45:37,Integrations,470
4014fac9-3fb8-438b-a2d7-417d00e9c5bf,2026-07-14 15:10:37,Team Settings,240
4014fac9-3fb8-438b-a2d7-417d00e9c5bf,2026-08-03 20:16:37,Dashboard,505
4014fac9-3fb8-438b-a2d7-417d00e9c5bf,2026-06-06 04:17:37,Billing,449
f92e7db1-ecd1-4779-b04a-9d8240d5f642,2026-07-08 18:50:37,Team Settings,1622
f92e7db1-ecd1-4779-b04a-9d8240d5f642,2026-07-26 06:58:37,Team Settings,1307
f92e7db1-ecd1-4779-b04a-9d8240d5f642,2026-07-02 06:36:37,Billing,1372
492bbf3f-4043-46b4-a22f-fd6e4190202c,2026-08-03 06:04:37,Team Settings,1001
492bbf3f-4043-46b4-a22f-fd6e4190202c,2026-07-10 04:17:37,Dashboard,1300
6b0f1a5f-0b23-460a-a6e2-18278bbfd89d,2026-08-07 13:19:37,Export,1531
6b0f1a5f-0b23-460a-a6e2-18278bbfd89d,2026-08-06 16:08:37,Reports,1597
6b0f1a5f-0b23-460a-a6e2-18278bbfd89d,2026-06-08 12:11:37,Reports,1348
6b0f1a5f-0b23-460a-a6e2-18278bbfd89d,2026-06-26 05:25:37,Billing,1531
4014fc73-ed35-439a-8f13-1b63d8fcd478,2026-05-18 13:38:37,Export,479
4014fc73-ed35-439a-8f13-1b63d8fcd478,2026-08-08 14:20:37,Export,182
a7e729c0-15bc-426c-b4c4-c93d29417be1,2026-07-15 08:31:37,Team Settings,302
a7e729c0-15bc-426c-b4c4-c93d29417be1,2026-07-18 00:02:37,Billing,1209
a7e729c0-15bc-426c-b4c4-c93d29417be1,2026-07-17 07:24:37,Dashboard,1405
ad95ae0f-688a-4ba4-b6ba-943aac9bbd32,2026-08-09 22:19:37,Reports,149
ed207729-f304-4311-b3e1-92ce26cca057,2026-06-24 16:55:37,Export,1022
ed207729-f304-4311-b3e1-92ce26cca057,2026-05-17 03:10:37,Reports,409
ed207729-f304-4311-b3e1-92ce26cca057,2026-06-12 03:30:37,Team Settings,569
cea071c6-1042-4e0c-80d3-c631e7667b0a,2026-07-01 08:23:37,Reports,717
55b16f89-e750-4cef-a356-d343c927d6fc,2026-05-17 11:48:37,Integrations,780
55b16f89-e750-4cef-a356-d343c927d6fc,2026-07-22 01:57:37,Dashboard,332
55b16f89-e750-4cef-a356-d343c927d6fc,2026-05-26 01:11:37,Team Settings,987
16982188-2221-4667-8751-908a7cfdb252,2026-06-01 11:25:37,Reports,549
16982188-2221-4667-8751-908a7cfdb252,2026-07-11 16:42:37,Billing,867
16982188-2221-4667-8751-908a7cfdb252,2026-07-23 05:16:37,Reports,1205
16982188-2221-4667-8751-908a7cfdb252,2026-07-01 08:39:37,Reports,880
f0f9dcb3-3c85-4353-ab0f-340d2126e6fd,2026-07-31 14:57:37,Team Settings,1632
e08ef5d0-24ca-4ef2-a4ca-696cf3235c67,2026-07-09 15:07:37,Reports,1776
e08ef5d0-24ca-4ef2-a4ca-696cf3235c67,2026-07-22 10:32:37,Export,850
e08ef5d0-24ca-4ef2-a4ca-696cf3235c67,2026-07-30 08:22:37,Dashboard,50
f892ad4a-f585-4a48-8d7d-e1ab91fb4c1c,2026-08-02 00:01:37,Reports,1797
f892ad4a-f585-4a48-8d7d-e1ab91fb4c1c,2026-07-24 20:45:37,Integrations,786
87ad18db-dee3-4d64-8483-f6938628429c,2026-05-18 13:04:37,Integrations,1209
87ad18db-dee3-4d64-8483-f6938628429c,2026-07-27 19:34:37,Team Settings,1362
7ac174b7-e5dd-4be7-9052-26fb56475ad8,2026-05-27 11:58:37,Billing,1083
7ac174b7-e5dd-4be7-9052-26fb56475ad8,2026-06-01 03:22:37,Dashboard,1227
7ac174b7-e5dd-4be7-9052-26fb56475ad8,2026-07-09 15:25:37,Reports,1775
7ac174b7-e5dd-4be7-9052-26fb56475ad8,2026-05-15 01:08:37,Reports,858
fe378c17-da89-4670-9d11-ecdb8a653d9a,2026-06-05 01:06:37,Dashboard,1450
fe378c17-da89-4670-9d11-ecdb8a653d9a,2026-08-03 14:06:37,Team Settings,449
99c2b496-a92f-4c7e-9b4e-13b74110b449,2026-08-09 19:19:37,Billing,1403
99c2b496-a92f-4c7e-9b4e-13b74110b449,2026-05-12 12:53:37,Reports,968
fe7908da-c045-48aa-a1d0-73689acae60a,2026-07-12 20:44:37,Reports,1126
fe7908da-c045-48aa-a1d0-73689acae60a,2026-06-19 21:41:37,Export,491
62cd94d9-91c5-4616-b29b-eed3fedd2fe3,2026-05-12 22:25:37,Export,1027
62cd94d9-91c5-4616-b29b-eed3fedd2fe3,2026-06-26 05:35:37,Export,455
e03cd796-6401-4196-ba28-626c02978bdd,2026-07-28 08:17:37,Reports,846
e03cd796-6401-4196-ba28-626c02978bdd,2026-05-24 20:08:37,Dashboard,976
dda255c2-2f55-4ce9-aab1-2ffdb1f5027c,2026-06-13 23:13:37,Integrations,743
dda255c2-2f55-4ce9-aab1-2ffdb1f5027c,2026-06-27 11:01:37,Team Settings,659
dda255c2-2f55-4ce9-aab1-2ffdb1f5027c,2026-07-19 18:05:37,Dashboard,1400
dda255c2-2f55-4ce9-aab1-2ffdb1f5027c,2026-05-17 04:24:37,Billing,254
df5d3d3e-9bd9-48d3-b203-847e6d2edd1a,2026-06-01 13:36:37,Export,524
df5d3d3e-9bd9-48d3-b203-847e6d2edd1a,2026-05-12 15:00:37,Reports,771
e2f47540-f9fc-4405-bdd0-11c2ff84135d,2026-05-20 01:39:37,Dashboard,1246
e2f47540-f9fc-4405-bdd0-11c2ff84135d,2026-06-13 11:53:37,Integrations,108
1fde5ab1-0bca-420d-9682-8450f11ca7ee,2026-08-09 14:15:37,Team Settings,1501
eff03bc1-1da6-4b5f-8867-a0eb7670a49f,2026-07-08 09:45:37,Dashboard,1729
eff03bc1-1da6-4b5f-8867-a0eb7670a49f,2026-07-20 07:05:37,Reports,23
eff03bc1-1da6-4b5f-8867-a0eb7670a49f,2026-07-20 02:38:37,Billing,1471
eff03bc1-1da6-4b5f-8867-a0eb7670a49f,2026-07-12 09:48:37,Dashboard,183
4adb86d9-01ca-4b99-8c91-afa01de20d69,2026-07-22 18:28:37,Dashboard,1084
3b323003-07ec-4d70-8aa7-2c46d335e59d,2026-07-02 00:23:37,Export,995
3b323003-07ec-4d70-8aa7-2c46d335e59d,2026-07-08 23:46:37,Dashboard,555
371fe871-e8da-474c-bbe3-bb490956f755,2026-07-09 07:45:37,Integrations,122
6782fab3-4eed-4944-95f9-c85df3bc8194,2026-07-25 10:28:37,Billing,1042
6782fab3-4eed-4944-95f9-c85df3bc8194,2026-06-10 05:37:37,Integrations,1162
5deae017-a857-42ba-b651-657ef79a5537,2026-05-14 20:25:37,Billing,1483
f0f280c1-1c58-4842-8473-0713d1f61afb,2026-07-03 06:58:37,Team Settings,207
462c8b4f-2d39-4e99-a696-243c79b2f11c,2026-07-23 02:59:37,Export,941
462c8b4f-2d39-4e99-a696-243c79b2f11c,2026-06-13 02:10:37,Dashboard,1704
462c8b4f-2d39-4e99-a696-243c79b2f11c,2026-05-18 18:13:37,Team Settings,298
462c8b4f-2d39-4e99-a696-243c79b2f11c,2026-08-10 02:50:37,Integrations,456
6cb486d1-2886-4ea6-9262-4d7b77a0819f,2026-07-12 01:17:37,Team Settings,1083
6cb486d1-2886-4ea6-9262-4d7b77a0819f,2026-06-03 23:03:37,Dashboard,78
6cb486d1-2886-4ea6-9262-4d7b77a0819f,2026-07-12 10:48:37,Reports,1065
39f6238b-4460-4738-a16e-b0bcc13856e0,2026-07-14 13:04:37,Export,945
39f6238b-4460-4738-a16e-b0bcc13856e0,2026-05-25 02:52:37,Reports,434
94defea5-d7f5-4b8f-a73a-03cb3b860038,2026-05-19 01:41:37,Reports,142
94defea5-d7f5-4b8f-a73a-03cb3b860038,2026-07-13 19:00:37,Billing,1708
3767c349-abcf-40fc-adfb-903c72267f4b,2026-06-21 23:16:37,Export,642
3767c349-abcf-40fc-adfb-903c72267f4b,2026-08-03 14:29:37,Dashboard,616
faa5dbb9-de69-4a65-91fa-2fc9f902f862,2026-06-07 02:40:37,Reports,1304
faa5dbb9-de69-4a65-91fa-2fc9f902f862,2026-07-10 19:48:37,Reports,671
863a3867-fcd6-446b-9d56-a49f10a29d6f,2026-06-05 22:06:37,Export,990
863a3867-fcd6-446b-9d56-a49f10a29d6f,2026-06-05 00:00:37,Dashboard,232
863a3867-fcd6-446b-9d56-a49f10a29d6f,2026-05-19 07:10:37,Team Settings,910
863a3867-fcd6-446b-9d56-a49f10a29d6f,2026-06-11 07:33:37,Export,1066
4f6b72f2-ec08-4d53-9d36-693810d268b5,2026-06-14 22:55:37,Team Settings,1473
a96b016e-7bb9-4a84-9f1f-5c5a14176804,2026-05-12 22:15:37,Team Settings,1611
a96b016e-7bb9-4a84-9f1f-5c5a14176804,2026-07-01 14:46:37,Dashboard,1590
a96b016e-7bb9-4a84-9f1f-5c5a14176804,2026-06-14 07:09:37,Billing,287
b2b1d687-2133-46b0-9a06-0429b934f99c,2026-07-26 07:20:37,Export,1283
b2b1d687-2133-46b0-9a06-0429b934f99c,2026-08-07 00:07:37,Dashboard,1760
b2b1d687-2133-46b0-9a06-0429b934f99c,2026-05-18 23:22:37,Integrations,190
b2b1d687-2133-46b0-9a06-0429b934f99c,2026-07-23 21:05:37,Dashboard,1481
34d1eac0-1f76-4ea4-a59b-a82ca2388edd,2026-05-18 05:16:37,Dashboard,1448
34d1eac0-1f76-4ea4-a59b-a82ca2388edd,2026-08-01 23:39:37,Integrations,1251
178f73c7-a79a-4459-8631-b9e27e3274e2,2026-07-21 02:38:37,Team Settings,1581
178f73c7-a79a-4459-8631-b9e27e3274e2,2026-06-17 11:28:37,Billing,267
178f73c7-a79a-4459-8631-b9e27e3274e2,2026-07-10 19:14:37,Dashboard,202
33ab11ed-9f50-4197-92d3-25bb7313153e,2026-06-22 18:35:37,Reports,1252
33ab11ed-9f50-4197-92d3-25bb7313153e,2026-07-05 19:24:37,Export,428
54c2994e-2779-4f53-83a8-96ea0e0f5ed3,2026-07-17 18:43:37,Integrations,708
a0334960-03de-416e-89f6-25813bd944fc,2026-08-08 01:17:37,Team Settings,1682
c0398004-897b-4fa3-a303-b7045c80175d,2026-05-24 23:29:37,Reports,1508
d01412f9-cda5-4c33-95fa-b4c4b7863fca,2026-05-16 03:07:37,Team Settings,130
d01412f9-cda5-4c33-95fa-b4c4b7863fca,2026-08-11 02:13:37,Billing,36
629ce6eb-439d-497c-a38f-0e94f0a8b912,2026-05-26 07:52:37,Dashboard,684
629ce6eb-439d-497c-a38f-0e94f0a8b912,2026-07-12 22:57:37,Billing,764
c95cf20f-9ee0-466e-88c5-531e906feaa4,2026-06-24 14:27:37,Team Settings,789
c95cf20f-9ee0-466e-88c5-531e906feaa4,2026-07-06 06:35:37,Dashboard,1399
e6930d54-a940-44f6-b4d0-af5174184858,2026-05-21 15:01:37,Reports,1688
e6930d54-a940-44f6-b4d0-af5174184858,2026-05-21 07:53:37,Export,366
e6930d54-a940-44f6-b4d0-af5174184858,2026-07-23 00:33:37,Integrations,1358
51177bd7-7753-4123-b6f4-70aea9f2ecd2,2026-06-23 19:56:37,Billing,288
51177bd7-7753-4123-b6f4-70aea9f2ecd2,2026-07-11 16:04:37,Billing,1388
ae57df1c-e886-4e78-97b8-db45dd844100,2026-07-19 22:53:37,Reports,1770
ae57df1c-e886-4e78-97b8-db45dd844100,2026-05-16 16:08:37,Dashboard,1640
d4a30053-d626-4b34-adc4-72765920e868,2026-06-13 23:19:37,Team Settings,1617
d4a30053-d626-4b34-adc4-72765920e868,2026-07-14 10:28:37,Billing,525
d4a30053-d626-4b34-adc4-72765920e868,2026-08-03 06:42:37,Billing,68
d4a30053-d626-4b34-adc4-72765920e868,2026-08-08 02:26:37,Dashboard,1274
e8c2cc02-0183-4b44-b5b1-652478450123,2026-08-05 02:54:37,Team Settings,1325
e8c2cc02-0183-4b44-b5b1-652478450123,2026-06-20 23:58:37,Team Settings,789
e8c2cc02-0183-4b44-b5b1-652478450123,2026-07-02 13:09:37,Integrations,978
0d088a1a-1a8c-47bc-b1e3-2883567c8d57,2026-06-27 09:56:37,Billing,1528
0d088a1a-1a8c-47bc-b1e3-2883567c8d57,2026-06-26 14:51:37,Dashboard,1243
247162ce-3d2f-42d6-8137-18cef4c9bca7,2026-06-06 07:19:37,Team Settings,867
247162ce-3d2f-42d6-8137-18cef4c9bca7,2026-08-09 12:35:37,Reports,441
247162ce-3d2f-42d6-8137-18cef4c9bca7,2026-06-25 16:26:37,Export,1440
247162ce-3d2f-42d6-8137-18cef4c9bca7,2026-07-26 12:51:37,Integrations,86
be8c5181-2071-426c-8fa9-914887b56150,2026-05-27 15:22:37,Dashboard,1484
be8c5181-2071-426c-8fa9-914887b56150,2026-07-25 20:44:37,Reports,1087
be8c5181-2071-426c-8fa9-914887b56150,2026-07-04 16:59:37,Export,745
9072713f-561f-4c1b-952b-f2d759535fb8,2026-05-26 08:35:37,Billing,1525
af15cd0d-ea79-4271-9081-036e922ea5f0,2026-07-21 21:09:37,Export,172
af15cd0d-ea79-4271-9081-036e922ea5f0,2026-06-19 03:29:37,Billing,688
af15cd0d-ea79-4271-9081-036e922ea5f0,2026-06-06 10:38:37,Team Settings,1134
4218c602-d70e-46e7-9c17-2280d46e79e7,2026-08-09 11:54:37,Reports,1253
4218c602-d70e-46e7-9c17-2280d46e79e7,2026-06-23 15:52:37,Reports,390
4218c602-d70e-46e7-9c17-2280d46e79e7,2026-08-08 13:14:37,Dashboard,1793
4218c602-d70e-46e7-9c17-2280d46e79e7,2026-05-30 22:46:37,Dashboard,439
c2c24860-bbc1-459f-9b82-793b0704bdd1,2026-08-08 16:55:37,Export,1474
c2c24860-bbc1-459f-9b82-793b0704bdd1,2026-07-14 17:20:37,Reports,1161
c2c24860-bbc1-459f-9b82-793b0704bdd1,2026-07-15 05:40:37,Export,912
c2c24860-bbc1-459f-9b82-793b0704bdd1,2026-08-07 20:41:37,Integrations,1423
3383aeb0-8d25-4b8a-af45-cdf55f243a5f,2026-05-26 01:35:37,Team Settings,458
3383aeb0-8d25-4b8a-af45-cdf55f243a5f,2026-06-06 13:20:37,Dashboard,204
016a1918-9928-49de-9f4a-1588fe2609b7,2026-07-20 09:59:37,Reports,1117
016a1918-9928-49de-9f4a-1588fe2609b7,2026-07-10 02:16:37,Reports,490
1c268f25-b778-47b8-a771-9f7e60da1dea,2026-07-20 03:12:37,Export,1491
1c268f25-b778-47b8-a771-9f7e60da1dea,2026-07-27 10:20:37,Export,1231
1c268f25-b778-47b8-a771-9f7e60da1dea,2026-05-13 03:32:37,Team Settings,1061
1c268f25-b778-47b8-a771-9f7e60da1dea,2026-08-04 18:49:37,Team Settings,1795
946a67c0-37d4-40a2-a93f-fce64719ac14,2026-05-16 20:40:37,Billing,957
946a67c0-37d4-40a2-a93f-fce64719ac14,2026-07-20 13:36:37,Integrations,703
946a67c0-37d4-40a2-a93f-fce64719ac14,2026-06-19 10:34:37,Reports,481
946a67c0-37d4-40a2-a93f-fce64719ac14,2026-07-21 20:27:37,Integrations,907
2aa6c6ac-29cd-4339-a980-45d54a9e1c01,2026-07-03 04:09:37,Reports,927
2aa6c6ac-29cd-4339-a980-45d54a9e1c01,2026-08-01 05:37:37,Integrations,661
59332ee4-3c32-4aa1-9387-cad2cead7a3d,2026-07-05 04:23:37,Team Settings,1735
59332ee4-3c32-4aa1-9387-cad2cead7a3d,2026-06-15 15:18:37,Team Settings,582
59332ee4-3c32-4aa1-9387-cad2cead7a3d,2026-06-11 17:37:37,Team Settings,1227
59332ee4-3c32-4aa1-9387-cad2cead7a3d,2026-06-07 05:17:37,Reports,492
90176b19-8557-409e-b6db-b3d4eb7d7d11,2026-05-13 21:45:37,Team Settings,220
90176b19-8557-409e-b6db-b3d4eb7d7d11,2026-06-26 10:22:37,Billing,735
f3d83220-9c55-4023-8625-ca2683bf61d8,2026-05-21 05:20:37,Integrations,1137
f3d83220-9c55-4023-8625-ca2683bf61d8,2026-08-11 07:55:37,Export,991
f3d83220-9c55-4023-8625-ca2683bf61d8,2026-06-26 17:09:37,Export,1404
ebbce64b-fad4-48a8-b9d7-d5a7576c3b1e,2026-06-16 14:30:37,Reports,1150
ebbce64b-fad4-48a8-b9d7-d5a7576c3b1e,2026-05-19 12:02:37,Export,23
ebbce64b-fad4-48a8-b9d7-d5a7576c3b1e,2026-05-16 05:09:37,Billing,1403
1f78d6c3-06a5-48b0-99ed-fd76e7f3aedb,2026-06-30 15:13:37,Export,464
1f78d6c3-06a5-48b0-99ed-fd76e7f3aedb,2026-06-29 04:14:37,Integrations,839
1f78d6c3-06a5-48b0-99ed-fd76e7f3aedb,2026-05-20 04:31:37,Dashboard,293
78629e5c-49f0-4e2c-8f98-4adc3ce61431,2026-06-30 18:21:37,Team Settings,577
78629e5c-49f0-4e2c-8f98-4adc3ce61431,2026-06-25 16:52:37,Dashboard,731
78629e5c-49f0-4e2c-8f98-4adc3ce61431,2026-06-01 15:59:37,Billing,1324
78629e5c-49f0-4e2c-8f98-4adc3ce61431,2026-06-11 06:28:37,Billing,807
e0dcca02-9d28-45b3-ab54-9d5864d52023,2026-05-25 14:59:37,Billing,49
e0dcca02-9d28-45b3-ab54-9d5864d52023,2026-06-24 21:45:37,Billing,1674
e0dcca02-9d28-45b3-ab54-9d5864d52023,2026-05-22 16:49:37,Billing,695
e0dcca02-9d28-45b3-ab54-9d5864d52023,2026-07-05 18:39:37,Export,787
243476f9-df80-4b34-b378-faf1fea9fd48,2026-07-16 08:02:37,Reports,315
3369a884-5c03-4377-8d1f-dd8bb17b2e61,2026-07-13 02:46:37,Team Settings,555
3369a884-5c03-4377-8d1f-dd8bb17b2e61,2026-07-26 10:03:37,Dashboard,309
1c62576f-9192-4287-ade0-532bb7099d00,2026-06-02 07:00:37,Reports,903
1c62576f-9192-4287-ade0-532bb7099d00,2026-07-18 08:02:37,Team Settings,1773
1c62576f-9192-4287-ade0-532bb7099d00,2026-06-22 20:44:37,Export,1466
1c62576f-9192-4287-ade0-532bb7099d00,2026-07-19 14:41:37,Billing,93
fd1c3960-573e-4860-bf5f-2e504ddc170f,2026-07-27 08:48:37,Billing,1465
f9602155-c982-46e3-9f2c-6ff76186d506,2026-07-27 19:39:37,Dashboard,385
29cbd288-505d-45d4-bd20-c4f49ebbbc38,2026-05-25 22:06:37,Reports,753
d2cc5cad-ade3-4985-a347-ddf38769d2b8,2026-06-30 21:23:37,Billing,928
d2cc5cad-ade3-4985-a347-ddf38769d2b8,2026-07-12 18:48:37,Export,1460
d2cc5cad-ade3-4985-a347-ddf38769d2b8,2026-07-20 04:38:37,Reports,1640
1b9201e7-99e7-461c-be81-b7922a28d277,2026-05-22 10:08:37,Dashboard,927
1b9201e7-99e7-461c-be81-b7922a28d277,2026-06-04 14:06:37,Dashboard,1618
47e648ea-010a-4607-bfb2-ce3076e7b72a,2026-06-01 15:49:37,Team Settings,914
47e648ea-010a-4607-bfb2-ce3076e7b72a,2026-08-08 14:09:37,Billing,1367
47e648ea-010a-4607-bfb2-ce3076e7b72a,2026-06-21 17:40:37,Dashboard,1625
c7fa72f8-2f38-4862-a987-b4edc2f9fb20,2026-06-06 05:18:37,Reports,1424
c7fa72f8-2f38-4862-a987-b4edc2f9fb20,2026-06-23 04:05:37,Export,24
c7fa72f8-2f38-4862-a987-b4edc2f9fb20,2026-06-07 11:17:37,Dashboard,1744
c7fa72f8-2f38-4862-a987-b4edc2f9fb20,2026-06-25 20:04:37,Export,402
9c549f71-926a-4ac0-9093-9a233ec4600e,2026-06-23 10:07:37,Team Settings,698
9c549f71-926a-4ac0-9093-9a233ec4600e,2026-06-10 14:50:37,Integrations,345
9c549f71-926a-4ac0-9093-9a233ec4600e,2026-07-01 21:37:37,Billing,447
9c549f71-926a-4ac0-9093-9a233ec4600e,2026-05-17 13:57:37,Dashboard,1202
7b5cd43e-ec5c-4c0a-b34c-b84fed1b0324,2026-07-01 13:01:37,Integrations,552
7b5cd43e-ec5c-4c0a-b34c-b84fed1b0324,2026-05-24 23:39:37,Integrations,1771
e9bba54d-69dd-4472-ae63-36b1d132907c,2026-06-10 00:55:37,Dashboard,1022
e9bba54d-69dd-4472-ae63-36b1d132907c,2026-08-06 05:22:37,Dashboard,1189
e9bba54d-69dd-4472-ae63-36b1d132907c,2026-06-19 00:12:37,Integrations,890
e9bba54d-69dd-4472-ae63-36b1d132907c,2026-05-13 09:44:37,Integrations,1606
f602cd5e-d109-4fc2-9896-ebcc00326866,2026-07-28 21:32:37,Dashboard,1256
a6d4c105-bfe0-4801-b207-1e259a99c63c,2026-06-15 09:58:37,Billing,181
a6d4c105-bfe0-4801-b207-1e259a99c63c,2026-06-14 13:26:37,Dashboard,88
a6d4c105-bfe0-4801-b207-1e259a99c63c,2026-06-08 10:30:37,Reports,148
848a19c6-7332-4526-84e3-e8c339d70689,2026-07-06 22:36:37,Integrations,1040
848a19c6-7332-4526-84e3-e8c339d70689,2026-06-04 20:00:37,Integrations,1433
cfaccb50-70dd-42d7-8a3a-b5a9a1a2e5ef,2026-06-13 12:54:37,Billing,836
cfaccb50-70dd-42d7-8a3a-b5a9a1a2e5ef,2026-05-15 11:19:37,Dashboard,109
88f02fdd-fb6f-4cb0-890e-cc93075a680e,2026-05-17 00:46:37,Integrations,1786
9391bffb-ce5e-42eb-96d5-06ade40b040b,2026-07-25 22:09:37,Team Settings,1771
9391bffb-ce5e-42eb-96d5-06ade40b040b,2026-07-11 00:57:37,Integrations,83
9391bffb-ce5e-42eb-96d5-06ade40b040b,2026-06-15 18:48:37,Dashboard,182
9391bffb-ce5e-42eb-96d5-06ade40b040b,2026-08-07 03:20:37,Integrations,975
389a8f24-ff1b-4aaa-838e-4144f0dd764e,2026-06-28 14:38:37,Reports,1336
389a8f24-ff1b-4aaa-838e-4144f0dd764e,2026-07-26 13:38:37,Integrations,548
225276bd-3c75-4eee-a102-449e2a69ee49,2026-07-21 03:51:37,Reports,985
225276bd-3c75-4eee-a102-449e2a69ee49,2026-07-14 01:33:37,Dashboard,467
0770faad-5068-4b61-9438-2a2e3eb0abfb,2026-05-25 00:00:37,Dashboard,1306
7040dbe1-3c64-4132-bc4c-064b5aa37f47,2026-06-03 13:55:37,Team Settings,449
7040dbe1-3c64-4132-bc4c-064b5aa37f47,2026-07-29 19:51:37,Team Settings,1664
7040dbe1-3c64-4132-bc4c-064b5aa37f47,2026-07-01 12:46:37,Export,800
503fa887-dea2-4a19-979c-aa5afb280088,2026-05-19 19:19:37,Integrations,416
94df7f41-6d75-41b1-8f86-8ae152380a9a,2026-07-21 17:06:37,Dashboard,1149
94df7f41-6d75-41b1-8f86-8ae152380a9a,2026-07-01 20:53:37,Reports,295
2168308b-9154-402f-b502-bc2910e31d5f,2026-06-11 17:50:37,Billing,1168
2168308b-9154-402f-b502-bc2910e31d5f,2026-06-25 06:14:37,Team Settings,1575
2168308b-9154-402f-b502-bc2910e31d5f,2026-05-27 23:39:37,Billing,210
a63357ba-caa9-4ddb-a941-03e3fc844a9a,2026-06-24 06:41:37,Team Settings,1207
a63357ba-caa9-4ddb-a941-03e3fc844a9a,2026-07-05 23:25:37,Integrations,1136
118e5e5a-ce31-4940-9d33-b8f1ef2edd91,2026-07-02 09:29:37,Reports,953
ad65b0d8-d706-4572-b96e-272d4566dd87,2026-06-13 13:26:37,Integrations,1608
ad65b0d8-d706-4572-b96e-272d4566dd87,2026-05-15 11:26:37,Team Settings,1313
48acb123-f942-4db4-9796-2a1881d89af3,2026-06-02 12:07:37,Reports,752
