customer_id,ticket_timestamp,subject,status
1f78d6c3-06a5-48b0-99ed-fd76e7f3aedb,2026-07-13 18:32:37,Login issue,open
78629e5c-49f0-4e2c-8f98-4adc3ce61431,2026-07-08 09:51:37,How do I add teammates?,pending
7d6a7d77-310e-45d8-9a87-6d3676b42396,2026-05-24 23:54:37,Can't find export button,resolved
7d6a7d77-310e-45d8-9a87-6d3676b42396,2026-05-27 08:33:37,How do I add teammates?,open
243476f9-df80-4b34-b378-faf1fea9fd48,2026-07-24 14:17:37,Slow dashboard load,resolved
243476f9-df80-4b34-b378-faf1fea9fd48,2026-07-24 18:49:37,Billing question,open
3369a884-5c03-4377-8d1f-dd8bb17b2e61,2026-06-03 22:30:37,Feature request,open
3369a884-5c03-4377-8d1f-dd8bb17b2e61,2026-07-01 19:45:37,Billing question,resolved
1c62576f-9192-4287-ade0-532bb7099d00,2026-06-15 05:33:37,How do I add teammates?,open
fd1c3960-573e-4860-bf5f-2e504ddc170f,2026-07-14 19:39:37,Can't find export button,resolved
fd1c3960-573e-4860-bf5f-2e504ddc170f,2026-06-13 23:16:37,Login issue,open
a330f5e7-5003-4d9c-b8e7-3703f7868c27,2026-06-21 09:00:37,Slow dashboard load,resolved
c7fa72f8-2f38-4862-a987-b4edc2f9fb20,2026-07-22 02:02:37,Can't find export button,open
e9bba54d-69dd-4472-ae63-36b1d132907c,2026-07-30 13:45:37,Login issue,pending
f602cd5e-d109-4fc2-9896-ebcc00326866,2026-07-29 11:05:37,Can't find export button,pending
848a19c6-7332-4526-84e3-e8c339d70689,2026-06-07 06:19:37,Slow dashboard load,pending
848a19c6-7332-4526-84e3-e8c339d70689,2026-06-14 23:44:37,Feature request,pending
9391bffb-ce5e-42eb-96d5-06ade40b040b,2026-07-28 23:46:37,Billing question,resolved
4112be90-c380-4aef-acf8-6f8cf8ae9aeb,2026-05-21 16:46:37,Feature request,resolved
4112be90-c380-4aef-acf8-6f8cf8ae9aeb,2026-07-26 12:59:37,Login issue,open
389a8f24-ff1b-4aaa-838e-4144f0dd764e,2026-06-10 06:36:37,Billing question,pending
389a8f24-ff1b-4aaa-838e-4144f0dd764e,2026-07-26 09:10:37,Billing question,pending
225276bd-3c75-4eee-a102-449e2a69ee49,2026-08-10 09:45:37,Billing question,resolved
225276bd-3c75-4eee-a102-449e2a69ee49,2026-05-30 01:36:37,Can't find export button,open
0770faad-5068-4b61-9438-2a2e3eb0abfb,2026-07-11 16:11:37,Can't find export button,open
7040dbe1-3c64-4132-bc4c-064b5aa37f47,2026-07-16 14:23:37,Slow dashboard load,pending
7040dbe1-3c64-4132-bc4c-064b5aa37f47,2026-08-07 06:43:37,Billing question,open
503fa887-dea2-4a19-979c-aa5afb280088,2026-08-05 07:02:37,Can't find export button,resolved
503fa887-dea2-4a19-979c-aa5afb280088,2026-07-09 09:59:37,Login issue,pending
94df7f41-6d75-41b1-8f86-8ae152380a9a,2026-06-26 18:47:37,Slow dashboard load,open
a63357ba-caa9-4ddb-a941-03e3fc844a9a,2026-06-15 08:26:37,How do I add teammates?,resolved
a63357ba-caa9-4ddb-a941-03e3fc844a9a,2026-06-12 15:25:37,Slow dashboard load,pending
118e5e5a-ce31-4940-9d33-b8f1ef2edd91,2026-07-19 08:12:37,Feature request,pending
770b7ca0-12e9-44c6-9b73-810d34dc8141,2026-08-09 11:40:37,Can't find export button,pending
ad65b0d8-d706-4572-b96e-272d4566dd87,2026-07-01 16:11:37,Login issue,resolved
48acb123-f942-4db4-9796-2a1881d89af3,2026-07-31 00:42:37,Feature request,open
48acb123-f942-4db4-9796-2a1881d89af3,2026-06-07 09:15:37,Billing question,resolved
e4b26e61-7250-46f5-97fb-3b2fd84f63ef,2026-07-11 22:28:37,Feature request,open
15e3bcb4-f9c8-4169-b9a6-75bd48ca40ea,2026-05-16 22:34:37,Feature request,open
fc80bef4-4403-4b1a-93a6-05429018dd3a,2026-05-22 14:48:37,Can't find export button,pending
fc80bef4-4403-4b1a-93a6-05429018dd3a,2026-07-03 23:10:37,Login issue,resolved
c67483a9-271a-413d-89e4-db6914dbf596,2026-07-04 04:25:37,Feature request,open
c67483a9-271a-413d-89e4-db6914dbf596,2026-07-30 12:20:37,Slow dashboard load,open
1b6aeb80-19b1-4e2c-a645-269c6730c5dc,2026-07-10 08:30:37,How do I add teammates?,pending
1b6aeb80-19b1-4e2c-a645-269c6730c5dc,2026-05-29 17:50:37,Login issue,pending
643de5bd-3bf0-4bc0-a714-773490483489,2026-06-18 18:48:37,Slow dashboard load,resolved
643de5bd-3bf0-4bc0-a714-773490483489,2026-07-06 08:20:37,Can't find export button,resolved
154e6baf-83d7-401f-bdf3-83b902fb7d7e,2026-08-10 23:27:37,Billing question,open
1b869a35-adb9-4b86-9cca-5a9ed578a44c,2026-08-08 17:14:37,Login issue,resolved
1b869a35-adb9-4b86-9cca-5a9ed578a44c,2026-07-11 04:44:37,Login issue,open
ac9b3fca-e4bb-45f6-a700-8246616ed708,2026-05-13 21:11:37,Can't find export button,pending
7eede3cc-f27e-4252-b12e-d9b6115b9eb8,2026-06-08 08:47:37,Login issue,resolved
7eede3cc-f27e-4252-b12e-d9b6115b9eb8,2026-06-06 09:11:37,Billing question,open
fac17453-534c-4d66-b9cb-5e1caeca9e0e,2026-07-26 11:52:37,Can't find export button,pending
b79038fa-2c24-4a31-9514-4460b4d8de5e,2026-05-21 07:32:37,Login issue,resolved
b79038fa-2c24-4a31-9514-4460b4d8de5e,2026-06-28 12:40:37,Billing question,pending
2be0b323-87cf-4dc8-bfa9-48a28c1e3a7e,2026-06-27 09:42:37,Can't find export button,pending
2be0b323-87cf-4dc8-bfa9-48a28c1e3a7e,2026-05-23 18:53:37,Can't find export button,pending
6e02414c-71fa-4def-946d-28340b04879c,2026-07-01 04:01:37,Feature request,open
6e02414c-71fa-4def-946d-28340b04879c,2026-06-12 11:47:37,How do I add teammates?,pending
29d547a7-5d93-46bc-a07c-470adca87cb5,2026-06-02 20:50:37,Feature request,resolved
29d547a7-5d93-46bc-a07c-470adca87cb5,2026-07-31 23:04:37,Billing question,pending
8202cfe9-9386-4c76-8880-cd8f1865180e,2026-07-23 18:15:37,Feature request,resolved
8202cfe9-9386-4c76-8880-cd8f1865180e,2026-05-19 00:04:37,Billing question,resolved
ba6eef7b-4c70-4b57-8e4b-2383cce4193c,2026-07-06 20:30:37,How do I add teammates?,pending
ba6eef7b-4c70-4b57-8e4b-2383cce4193c,2026-07-13 04:39:37,Feature request,resolved
adce29e5-8343-43c1-8f96-1af5aa1cd569,2026-05-18 21:45:37,Feature request,resolved
52e432c2-d52c-4667-9471-a72fa6d8864f,2026-05-22 00:43:37,Can't find export button,open
622773df-6575-4c4a-a10f-071cea37e060,2026-07-22 23:46:37,How do I add teammates?,pending
9ef9c227-1864-4dbc-a6dd-d8e5ff5989d8,2026-06-10 12:36:37,Slow dashboard load,pending
bef9b510-baad-43ab-b311-da43f2c0ed39,2026-06-12 05:07:37,Feature request,resolved
bef9b510-baad-43ab-b311-da43f2c0ed39,2026-07-27 14:57:37,Slow dashboard load,pending
9780f404-af05-4d70-bcc1-f4a2f7dc578e,2026-06-09 05:25:37,Slow dashboard load,pending
c06bf9fa-bcf6-49d2-bc9f-923086e6d29f,2026-06-27 21:47:37,Feature request,pending
c06bf9fa-bcf6-49d2-bc9f-923086e6d29f,2026-08-01 13:26:37,Billing question,resolved
dfdc423c-cc23-49dd-85ea-7339db56cf5e,2026-06-16 06:08:37,Billing question,pending
3cca0860-8c09-400a-ac71-370cf2e6562f,2026-05-20 01:31:37,Slow dashboard load,open
3cca0860-8c09-400a-ac71-370cf2e6562f,2026-07-10 09:23:37,Feature request,resolved
4ae2aef1-fb3a-4b9d-ac9f-803574e6cabd,2026-08-01 15:06:37,Feature request,resolved
4ae2aef1-fb3a-4b9d-ac9f-803574e6cabd,2026-06-16 16:17:37,Login issue,open
3e4b74c6-bd39-46bd-ab7a-930e64936739,2026-08-01 12:40:37,Slow dashboard load,open
933563df-14e8-4135-a45a-c418e18a2cc7,2026-05-18 00:56:37,Billing question,pending
41090716-9deb-4e2e-9060-abf250008eb5,2026-08-08 13:52:37,How do I add teammates?,resolved
14b9a3c4-f82b-4421-842e-0051696a6130,2026-05-25 17:37:37,Can't find export button,open
d97868d5-b956-4886-bf8e-6b41d9dc2161,2026-07-05 07:15:37,Slow dashboard load,open
04784b2a-a3a0-4179-afd8-1d7ceea07770,2026-07-10 22:32:37,Can't find export button,pending
bf24037f-97b9-445a-932e-6840f5ca5aa0,2026-07-11 07:06:37,How do I add teammates?,pending
bf24037f-97b9-445a-932e-6840f5ca5aa0,2026-07-14 21:22:37,Feature request,pending
931f826c-5cba-4cf5-bd0a-567c8baa226d,2026-06-04 21:52:37,Slow dashboard load,resolved
19b5e8a0-3798-425b-bb07-0d8e79708bb2,2026-05-20 10:08:37,Slow dashboard load,open
19b5e8a0-3798-425b-bb07-0d8e79708bb2,2026-06-09 07:37:37,How do I add teammates?,resolved
54d95fe0-9679-44a2-873c-63745e2207b8,2026-06-12 09:37:37,Slow dashboard load,pending
54d95fe0-9679-44a2-873c-63745e2207b8,2026-07-16 08:29:37,Slow dashboard load,pending
59b99135-b28f-470c-bbe9-1d1ffbb7f23c,2026-06-06 04:41:37,Feature request,open
59b99135-b28f-470c-bbe9-1d1ffbb7f23c,2026-06-26 11:37:37,Slow dashboard load,resolved
d42a6dd7-f31d-4338-bbed-63f621ac4e3d,2026-05-17 16:38:37,Feature request,open
d42a6dd7-f31d-4338-bbed-63f621ac4e3d,2026-06-30 17:55:37,How do I add teammates?,open
48a468a1-c91c-4be8-870d-23d6c0d5b49b,2026-06-10 16:46:37,Can't find export button,open
0cd136c8-dfba-4275-9414-c4aad7534e0b,2026-06-30 10:45:37,Slow dashboard load,open
b3a28d24-7520-465a-9ea1-5d632e4b8ede,2026-06-22 21:55:37,Can't find export button,pending
013e6438-c04e-4b53-ad83-7dcbf19b3d75,2026-06-15 16:20:37,Slow dashboard load,resolved
013e6438-c04e-4b53-ad83-7dcbf19b3d75,2026-05-19 17:05:37,Login issue,open
70935943-baae-4eab-93df-867534b04574,2026-06-08 06:58:37,Login issue,resolved
70935943-baae-4eab-93df-867534b04574,2026-08-06 08:23:37,Billing question,pending
9b02d5d7-5add-455b-9a7e-5ac73eaf5ab8,2026-06-02 04:55:37,Feature request,pending
9b02d5d7-5add-455b-9a7e-5ac73eaf5ab8,2026-06-19 06:01:37,Login issue,resolved
1d52ec1a-6b20-4e03-9044-19b0bab1ea0d,2026-06-18 23:24:37,Slow dashboard load,resolved
1d52ec1a-6b20-4e03-9044-19b0bab1ea0d,2026-08-03 17:37:37,How do I add teammates?,open
f35b6e94-e65b-41f3-950b-d8e576ba15ad,2026-06-28 03:03:37,Feature request,open
f35b6e94-e65b-41f3-950b-d8e576ba15ad,2026-06-27 11:57:37,Feature request,open
7b4d57a7-1d5b-4a80-b11f-a2abf2606aa1,2026-06-17 03:29:37,Slow dashboard load,pending
d0751661-3bad-42af-9088-3b74f41e9d8a,2026-05-17 18:23:37,How do I add teammates?,pending
98b64fcb-ab11-4bbb-8e4c-edfb9e02beb1,2026-07-05 02:20:37,Slow dashboard load,pending
a9843162-488c-4b52-b441-bc516442a8a9,2026-05-24 13:22:37,Login issue,open
5ba727ac-1203-4add-8f0c-5469f8f040b3,2026-07-27 18:40:37,Feature request,open
8e8639af-fccc-4acc-8e61-b75d447327e9,2026-07-18 12:01:37,Feature request,open
8e8639af-fccc-4acc-8e61-b75d447327e9,2026-07-13 01:56:37,Billing question,resolved
fa2b1b1a-40d8-4919-a58d-9bf14181c68e,2026-05-15 10:12:37,Feature request,open
fa2b1b1a-40d8-4919-a58d-9bf14181c68e,2026-08-01 12:18:37,Login issue,pending
429a215a-ddc4-482a-b109-294a090046c1,2026-06-02 19:02:37,Can't find export button,resolved
429a215a-ddc4-482a-b109-294a090046c1,2026-06-11 22:42:37,How do I add teammates?,open
4360bf44-7eab-437f-bb0b-2f6878cdd302,2026-08-02 22:30:37,Feature request,pending
d62a10db-1ae3-4111-88b9-327ea2b68f79,2026-08-09 02:54:37,Billing question,open
753bc92d-b4bb-4f74-a876-adec3d8dc250,2026-06-07 02:26:37,Login issue,open
753bc92d-b4bb-4f74-a876-adec3d8dc250,2026-06-17 08:55:37,Billing question,open
e3a6cf3a-b389-47f8-92f9-c96ebc91f900,2026-07-05 14:32:37,Slow dashboard load,resolved
7656b46d-839a-446c-8545-996ad94a3368,2026-07-24 20:12:37,Billing question,pending
d167ccc1-c479-44e2-a61e-50a1e023330e,2026-06-09 01:37:37,Can't find export button,resolved
d167ccc1-c479-44e2-a61e-50a1e023330e,2026-06-17 15:12:37,Feature request,pending
44af8e37-79e2-4f82-be42-3552f8fb265c,2026-07-07 07:56:37,Can't find export button,open
44af8e37-79e2-4f82-be42-3552f8fb265c,2026-05-21 05:14:37,Feature request,open
a3c2d987-8317-4b71-85cf-ffcf695667eb,2026-06-05 13:36:37,Login issue,open
0eee4e2b-2429-44a2-8936-bf954b4d031a,2026-07-03 02:58:37,Can't find export button,open
0eee4e2b-2429-44a2-8936-bf954b4d031a,2026-07-14 13:41:37,Can't find export button,pending
9efe8116-728f-489a-9552-ff7426ca6431,2026-06-02 18:27:37,Can't find export button,pending
9efe8116-728f-489a-9552-ff7426ca6431,2026-06-11 23:24:37,How do I add teammates?,pending
5f045765-69ad-40e7-9fd3-28afe2c6cf4e,2026-05-14 17:14:37,Can't find export button,resolved
d4b5096b-14ba-4028-8d30-162c71f7dffb,2026-05-28 22:47:37,Feature request,open
d4b5096b-14ba-4028-8d30-162c71f7dffb,2026-05-18 20:50:37,Slow dashboard load,open
338fe9e8-c4f9-4401-a371-274835d3c2c0,2026-05-18 03:15:37,Can't find export button,open
338fe9e8-c4f9-4401-a371-274835d3c2c0,2026-07-21 15:17:37,Can't find export button,resolved
fd1f9e8a-a263-42c4-8f96-835e30e0dd73,2026-05-25 06:14:37,How do I add teammates?,resolved
fd1f9e8a-a263-42c4-8f96-835e30e0dd73,2026-06-06 04:49:37,Login issue,resolved
dcfb665c-841b-4134-8293-2772b5b45fb0,2026-08-01 03:42:37,Login issue,open
de6317d1-37a4-4d8c-85f2-ae9f197bd82c,2026-05-28 19:35:37,Can't find export button,pending
de6317d1-37a4-4d8c-85f2-ae9f197bd82c,2026-06-14 04:25:37,How do I add teammates?,resolved
367d78e0-015a-4c33-9c86-c2c6cfc5408f,2026-07-31 11:22:37,Slow dashboard load,resolved
367d78e0-015a-4c33-9c86-c2c6cfc5408f,2026-06-12 12:47:37,Login issue,resolved
7f4ab3b9-c0ed-4994-9a99-9f1a3fcdc288,2026-05-27 16:11:37,Billing question,resolved
7f4ab3b9-c0ed-4994-9a99-9f1a3fcdc288,2026-06-09 08:42:37,Billing question,resolved
b2cb5008-ca25-47d1-badf-8f236e31d1af,2026-08-09 12:18:37,Slow dashboard load,pending
b2cb5008-ca25-47d1-badf-8f236e31d1af,2026-06-13 21:31:37,Login issue,pending
df5805bd-b53e-45d5-ad2e-3d4c52b2dea0,2026-05-24 03:47:37,Can't find export button,open
df5805bd-b53e-45d5-ad2e-3d4c52b2dea0,2026-06-12 14:43:37,Slow dashboard load,open
54f61f27-9c62-41a0-8bca-3f1cf65969e9,2026-07-14 07:41:37,Feature request,pending
54f61f27-9c62-41a0-8bca-3f1cf65969e9,2026-06-19 14:48:37,Slow dashboard load,resolved
8ee4b203-00ee-4018-940c-04f5b81d54df,2026-06-08 06:15:37,Login issue,resolved
8ee4b203-00ee-4018-940c-04f5b81d54df,2026-07-18 20:38:37,How do I add teammates?,pending
85ba2008-ade5-4d0e-8f94-e38f06479f9b,2026-06-15 13:01:37,Can't find export button,pending
85ba2008-ade5-4d0e-8f94-e38f06479f9b,2026-06-10 22:26:37,Can't find export button,pending
b977af3e-e479-4617-ac0b-88187eaf548a,2026-06-02 10:54:37,Slow dashboard load,open
b977af3e-e479-4617-ac0b-88187eaf548a,2026-06-25 10:20:37,Billing question,resolved
86172569-9107-4abb-90b7-5a22d94f91d9,2026-07-19 03:28:37,Slow dashboard load,pending
fcf76ccc-2c92-4449-9f29-0a62528d82be,2026-07-11 19:23:37,Feature request,resolved
fcf76ccc-2c92-4449-9f29-0a62528d82be,2026-06-22 09:23:37,Login issue,open
204b2736-4e6c-47b2-b8e9-d90fc4f1f6d4,2026-06-16 11:19:37,Feature request,pending
7e307aae-8046-4514-a182-50ca4ea696c5,2026-06-09 09:36:37,Feature request,resolved
7e307aae-8046-4514-a182-50ca4ea696c5,2026-06-03 00:39:37,Billing question,open
0214ab85-681c-4f7d-af0d-c9aa66760379,2026-07-23 07:16:37,Billing question,open
48b52f15-ea24-45d4-9ca7-01b6f1c87d89,2026-07-07 17:29:37,Billing question,pending
48b52f15-ea24-45d4-9ca7-01b6f1c87d89,2026-07-03 02:52:37,Login issue,pending
821d666c-58b5-4ce7-809b-ac8b345e97d2,2026-07-28 06:07:37,Slow dashboard load,open
821d666c-58b5-4ce7-809b-ac8b345e97d2,2026-05-20 14:44:37,Slow dashboard load,resolved
832b2b52-6547-4a21-8ba1-5938836896c2,2026-06-01 09:52:37,Slow dashboard load,open
500c85a7-86d8-4eba-9025-43f086315413,2026-06-05 04:23:37,Billing question,open
500c85a7-86d8-4eba-9025-43f086315413,2026-05-12 09:58:37,Billing question,open
a7be8913-abe2-421b-ab59-c10350b3c9ce,2026-06-19 08:31:37,Login issue,pending
a7be8913-abe2-421b-ab59-c10350b3c9ce,2026-05-31 10:48:37,Slow dashboard load,resolved
aa61443f-9534-41d7-b196-c491d7f48575,2026-06-24 01:19:37,Can't find export button,pending
aa61443f-9534-41d7-b196-c491d7f48575,2026-05-12 12:40:37,Billing question,resolved
99698678-9b95-4150-b797-beb3d168f033,2026-05-21 21:51:37,Slow dashboard load,open
f545b3fe-9ed9-445d-bf00-e9bff7f1463b,2026-08-04 04:37:37,Feature request,open
f545b3fe-9ed9-445d-bf00-e9bff7f1463b,2026-05-14 06:36:37,Feature request,resolved
55060136-af1c-4f75-9d76-6cc09e776c1a,2026-06-12 05:27:37,Login issue,pending
55060136-af1c-4f75-9d76-6cc09e776c1a,2026-07-27 18:00:37,Slow dashboard load,open
3e3a8fa9-1348-4570-9953-8d597c117a86,2026-08-03 02:13:37,How do I add teammates?,pending
8b872c28-feb1-469e-a4ff-98f567b286ac,2026-07-27 02:03:37,Billing question,resolved
819b5f88-ca09-41f9-8312-10d2fc735962,2026-08-07 23:45:37,Feature request,pending
819b5f88-ca09-41f9-8312-10d2fc735962,2026-06-26 07:26:37,Feature request,pending
6469324d-e210-4093-a457-030afe16135a,2026-05-23 01:50:37,How do I add teammates?,resolved
941eb382-a892-4f3d-a860-9ea95d66c3b1,2026-05-29 01:41:37,Billing question,resolved
941eb382-a892-4f3d-a860-9ea95d66c3b1,2026-08-09 05:09:37,Slow dashboard load,resolved
ac53d453-659d-4761-8a73-8fea7075e7c4,2026-07-31 23:49:37,Login issue,pending
ac53d453-659d-4761-8a73-8fea7075e7c4,2026-06-10 16:02:37,Can't find export button,pending
d5fc6b5b-4775-447a-b49b-721d107c2581,2026-05-27 11:33:37,Login issue,open
52c4ada2-1767-4de0-b3f4-4e091202f9ea,2026-05-23 22:02:37,Can't find export button,pending
95bf7f0d-0cf4-4b2d-a68d-dc59760ce447,2026-07-07 16:01:37,Can't find export button,pending
fa0833c0-cb3c-4d4a-b708-bfbe9ccc51b4,2026-07-27 11:16:37,Login issue,resolved
fa0833c0-cb3c-4d4a-b708-bfbe9ccc51b4,2026-05-18 00:17:37,Slow dashboard load,pending
c005de62-773d-49c6-9381-82420e015505,2026-08-02 03:57:37,Login issue,open
b00461b7-cae5-4eee-8431-270057024493,2026-07-08 11:42:37,Login issue,open
b4c2904b-e80c-40e8-a3cf-9b03d2f00e4a,2026-07-11 07:58:37,Slow dashboard load,pending
ef96e574-d80d-4c17-b38b-3c5f72b9e5c6,2026-06-21 23:13:37,Billing question,pending
758d8e97-3015-4ba1-9cb0-0fc4ed032e9e,2026-05-17 21:10:37,Login issue,pending
758d8e97-3015-4ba1-9cb0-0fc4ed032e9e,2026-06-06 16:36:37,Feature request,resolved
8cc545e2-26ef-4d69-a652-53397e23189d,2026-05-14 01:05:37,Can't find export button,pending
545a2b58-507b-4895-9058-ab77bbdbe67a,2026-05-30 04:07:37,Slow dashboard load,open
545a2b58-507b-4895-9058-ab77bbdbe67a,2026-06-16 00:22:37,Billing question,resolved
a8159099-fe07-4b66-a980-db126a5906f3,2026-08-04 07:31:37,Feature request,resolved
b07a3760-1e8b-4df6-8121-f361497b9610,2026-05-26 19:54:37,Billing question,resolved
80f2a438-189b-4e9a-9f00-5c4e688acc57,2026-06-16 22:16:37,Login issue,pending
80f2a438-189b-4e9a-9f00-5c4e688acc57,2026-06-02 22:06:37,Can't find export button,open
c88d1d7f-8316-4eae-82db-de764fca8d6f,2026-07-08 20:43:37,Can't find export button,open
c88d1d7f-8316-4eae-82db-de764fca8d6f,2026-05-31 13:06:37,Billing question,pending
22a53db1-bcbe-4265-a0e0-de8b2be68249,2026-07-01 16:52:37,Can't find export button,pending
22a53db1-bcbe-4265-a0e0-de8b2be68249,2026-08-06 07:12:37,Billing question,pending
12d9c69d-5244-44bb-8ecb-87fa26c3f743,2026-07-13 04:54:37,Feature request,pending
3d4ea4c5-4ee2-4a9e-ab53-7dab63f8cc87,2026-05-31 04:41:37,Can't find export button,open
1fae1d6a-a647-4168-8123-a247444553ca,2026-08-01 09:14:37,Can't find export button,open
695477b1-bbc1-427c-adc2-0409e679ffaf,2026-05-18 05:32:37,How do I add teammates?,open
2bcf2c79-fb74-4813-818e-693b3a8594cb,2026-07-01 16:13:37,Can't find export button,pending
7ba156a9-0478-4c8c-8a72-25d96f329d16,2026-06-22 17:11:37,Feature request,resolved
7ba156a9-0478-4c8c-8a72-25d96f329d16,2026-07-02 12:23:37,Feature request,pending
25bea0d8-834c-4b6c-8fb8-f6b66d2e441a,2026-07-27 04:06:37,How do I add teammates?,pending
25bea0d8-834c-4b6c-8fb8-f6b66d2e441a,2026-06-08 06:31:37,Slow dashboard load,resolved
124e345e-9406-4347-8e3e-27f352a4af95,2026-06-26 12:00:37,Can't find export button,open
124e345e-9406-4347-8e3e-27f352a4af95,2026-06-11 01:13:37,Slow dashboard load,resolved
