customer_id,payment_timestamp,amount_usd,status
e08ef5d0-24ca-4ef2-a4ca-696cf3235c67,2026-06-18 03:11:38,294.1,success
f892ad4a-f585-4a48-8d7d-e1ab91fb4c1c,2026-05-30 00:36:38,264.49,failed
87ad18db-dee3-4d64-8483-f6938628429c,2026-06-21 04:23:38,179.85,success
87ad18db-dee3-4d64-8483-f6938628429c,2026-07-05 13:27:38,135.88,refunded
7ac174b7-e5dd-4be7-9052-26fb56475ad8,2026-06-18 01:02:38,214.27,success
fe378c17-da89-4670-9d11-ecdb8a653d9a,2026-07-19 21:51:38,174.37,success
99c2b496-a92f-4c7e-9b4e-13b74110b449,2026-06-11 16:47:38,114.68,success
99c2b496-a92f-4c7e-9b4e-13b74110b449,2026-05-13 05:45:38,86.06,success
fe7908da-c045-48aa-a1d0-73689acae60a,2026-06-01 16:37:38,127.75,refunded
62cd94d9-91c5-4616-b29b-eed3fedd2fe3,2026-07-02 08:29:38,66.96,refunded
e03cd796-6401-4196-ba28-626c02978bdd,2026-06-22 19:29:38,172.85,refunded
e03cd796-6401-4196-ba28-626c02978bdd,2026-05-31 01:51:38,97.14,failed
dda255c2-2f55-4ce9-aab1-2ffdb1f5027c,2026-05-17 11:03:38,271.99,failed
dda255c2-2f55-4ce9-aab1-2ffdb1f5027c,2026-06-07 19:42:38,248.45,refunded
df5d3d3e-9bd9-48d3-b203-847e6d2edd1a,2026-06-11 11:45:38,95.23,success
df5d3d3e-9bd9-48d3-b203-847e6d2edd1a,2026-06-19 01:16:38,218.83,refunded
e2f47540-f9fc-4405-bdd0-11c2ff84135d,2026-06-17 20:06:38,27.97,success
e2f47540-f9fc-4405-bdd0-11c2ff84135d,2026-07-09 12:04:38,136.07,failed
1fde5ab1-0bca-420d-9682-8450f11ca7ee,2026-08-08 02:48:38,225.96,failed
1fde5ab1-0bca-420d-9682-8450f11ca7ee,2026-07-02 16:17:38,294.07,success
eff03bc1-1da6-4b5f-8867-a0eb7670a49f,2026-06-20 15:15:38,136.34,success
eff03bc1-1da6-4b5f-8867-a0eb7670a49f,2026-07-23 05:43:38,177.29,failed
9ceb3eb2-913e-4b50-98bb-122fc6ed2d75,2026-06-13 00:21:38,58.66,refunded
9ceb3eb2-913e-4b50-98bb-122fc6ed2d75,2026-05-23 07:49:38,291.19,success
4adb86d9-01ca-4b99-8c91-afa01de20d69,2026-08-10 00:49:38,114.69,failed
3b323003-07ec-4d70-8aa7-2c46d335e59d,2026-07-30 06:13:38,35.96,failed
3b323003-07ec-4d70-8aa7-2c46d335e59d,2026-06-02 22:45:38,138.02,refunded
371fe871-e8da-474c-bbe3-bb490956f755,2026-06-11 01:45:38,69.69,success
6782fab3-4eed-4944-95f9-c85df3bc8194,2026-06-16 21:03:38,194.26,success
6782fab3-4eed-4944-95f9-c85df3bc8194,2026-05-21 05:06:38,216.81,success
f2ae89c4-a827-4233-b41c-3caeb9f9dec6,2026-05-17 23:33:38,21.11,failed
f2ae89c4-a827-4233-b41c-3caeb9f9dec6,2026-06-27 12:14:38,127.87,failed
5deae017-a857-42ba-b651-657ef79a5537,2026-07-11 14:05:38,261.13,failed
5deae017-a857-42ba-b651-657ef79a5537,2026-06-30 04:20:38,154.99,refunded
22818bbe-064d-4d8b-8f1d-da33007891a7,2026-05-16 12:07:38,60.29,refunded
22818bbe-064d-4d8b-8f1d-da33007891a7,2026-06-15 00:51:38,232.3,refunded
f0f280c1-1c58-4842-8473-0713d1f61afb,2026-05-30 21:28:38,67.31,success
c16aabd1-a0b5-46a3-b09c-4aa0cbee9151,2026-07-13 15:24:38,188.34,success
462c8b4f-2d39-4e99-a696-243c79b2f11c,2026-05-20 13:08:38,197.03,failed
c7dc4454-be5b-4ac6-a3b4-26abb1689d8a,2026-07-12 17:04:38,101.92,refunded
c7dc4454-be5b-4ac6-a3b4-26abb1689d8a,2026-05-17 05:56:38,233.5,success
6cb486d1-2886-4ea6-9262-4d7b77a0819f,2026-06-30 08:52:38,126.83,refunded
6cb486d1-2886-4ea6-9262-4d7b77a0819f,2026-06-16 14:17:38,95.62,failed
39f6238b-4460-4738-a16e-b0bcc13856e0,2026-06-27 14:09:38,144.13,success
94defea5-d7f5-4b8f-a73a-03cb3b860038,2026-06-11 21:33:38,134.43,refunded
3767c349-abcf-40fc-adfb-903c72267f4b,2026-07-04 14:06:38,269.26,failed
3767c349-abcf-40fc-adfb-903c72267f4b,2026-08-11 06:41:38,12.79,failed
1f7378c3-7ac3-461d-97ad-5ed2426ab696,2026-05-22 19:31:38,17.69,success
1f7378c3-7ac3-461d-97ad-5ed2426ab696,2026-08-10 17:52:38,228.71,failed
faa5dbb9-de69-4a65-91fa-2fc9f902f862,2026-05-13 18:46:38,175.26,success
faa5dbb9-de69-4a65-91fa-2fc9f902f862,2026-05-21 00:09:38,78.09,failed
0f636b3d-c57b-47af-a845-f4857b75249d,2026-07-04 10:43:38,135.28,success
863a3867-fcd6-446b-9d56-a49f10a29d6f,2026-08-07 11:58:38,90.41,refunded
4f6b72f2-ec08-4d53-9d36-693810d268b5,2026-07-21 09:07:38,179.11,failed
4f6b72f2-ec08-4d53-9d36-693810d268b5,2026-05-22 14:16:38,132.39,success
a96b016e-7bb9-4a84-9f1f-5c5a14176804,2026-06-26 23:18:38,233.2,refunded
bbbda215-b464-4013-88d7-f1be2961d5e7,2026-05-17 06:56:38,144.6,success
b2b1d687-2133-46b0-9a06-0429b934f99c,2026-07-19 21:23:38,231.22,success
b0cd1707-4270-4ba7-9464-c1b86ea9286b,2026-05-15 16:22:38,104.83,success
b0cd1707-4270-4ba7-9464-c1b86ea9286b,2026-05-13 04:39:38,264.44,success
d9bdfe0d-720e-4cbb-b836-d1d068c3bedf,2026-05-23 06:17:38,291.4,refunded
d9bdfe0d-720e-4cbb-b836-d1d068c3bedf,2026-06-30 03:54:38,217.87,failed
34d1eac0-1f76-4ea4-a59b-a82ca2388edd,2026-05-14 06:05:38,75.25,failed
178f73c7-a79a-4459-8631-b9e27e3274e2,2026-06-13 06:04:38,246.82,refunded
33ab11ed-9f50-4197-92d3-25bb7313153e,2026-06-29 10:53:38,73.23,failed
33ab11ed-9f50-4197-92d3-25bb7313153e,2026-07-26 15:21:38,78.79,failed
54c2994e-2779-4f53-83a8-96ea0e0f5ed3,2026-07-16 11:03:38,210.54,refunded
a0334960-03de-416e-89f6-25813bd944fc,2026-07-25 02:46:38,44.42,refunded
c0398004-897b-4fa3-a303-b7045c80175d,2026-07-24 11:32:38,167.67,success
d01412f9-cda5-4c33-95fa-b4c4b7863fca,2026-05-19 17:34:38,93.33,success
d01412f9-cda5-4c33-95fa-b4c4b7863fca,2026-06-13 11:01:38,202.07,refunded
629ce6eb-439d-497c-a38f-0e94f0a8b912,2026-06-13 21:51:38,290.06,success
c95cf20f-9ee0-466e-88c5-531e906feaa4,2026-07-03 16:22:38,158.62,refunded
e6930d54-a940-44f6-b4d0-af5174184858,2026-07-19 17:59:38,121.36,failed
e6930d54-a940-44f6-b4d0-af5174184858,2026-07-09 19:52:38,70.53,failed
51177bd7-7753-4123-b6f4-70aea9f2ecd2,2026-05-23 02:30:38,219.23,failed
51177bd7-7753-4123-b6f4-70aea9f2ecd2,2026-06-06 20:27:38,145.2,success
a1e42acc-34fe-49db-866b-9d4e5c6ad4c2,2026-05-14 21:50:38,94.01,failed
a1e42acc-34fe-49db-866b-9d4e5c6ad4c2,2026-08-07 12:21:38,160.88,refunded
ae57df1c-e886-4e78-97b8-db45dd844100,2026-05-16 01:15:38,125.48,success
d4a30053-d626-4b34-adc4-72765920e868,2026-06-19 22:29:38,277.3,refunded
d4a30053-d626-4b34-adc4-72765920e868,2026-06-12 13:42:38,184.38,failed
e29e8568-6743-46e5-8818-4b36b9a669f3,2026-07-22 17:23:38,159.09,success
e8c2cc02-0183-4b44-b5b1-652478450123,2026-06-15 06:30:38,160.39,success
e8c2cc02-0183-4b44-b5b1-652478450123,2026-05-20 10:28:38,47.7,failed
0d088a1a-1a8c-47bc-b1e3-2883567c8d57,2026-06-29 10:14:38,119.58,refunded
0d088a1a-1a8c-47bc-b1e3-2883567c8d57,2026-05-29 15:05:38,260.49,success
247162ce-3d2f-42d6-8137-18cef4c9bca7,2026-07-01 22:21:38,103.39,success
be8c5181-2071-426c-8fa9-914887b56150,2026-06-12 17:19:38,66.75,success
be8c5181-2071-426c-8fa9-914887b56150,2026-08-02 16:41:38,173.39,refunded
cd4831fa-dc93-4c2e-8342-f4668c99d6c6,2026-06-14 17:22:38,289.42,success
9072713f-561f-4c1b-952b-f2d759535fb8,2026-06-18 23:16:38,134.85,success
9072713f-561f-4c1b-952b-f2d759535fb8,2026-06-12 13:03:38,158.94,success
af15cd0d-ea79-4271-9081-036e922ea5f0,2026-06-06 22:02:38,164.82,refunded
af15cd0d-ea79-4271-9081-036e922ea5f0,2026-07-12 20:20:38,280.26,refunded
4218c602-d70e-46e7-9c17-2280d46e79e7,2026-05-30 11:50:38,264.87,success
c2c24860-bbc1-459f-9b82-793b0704bdd1,2026-05-18 10:54:38,90.81,refunded
c2c24860-bbc1-459f-9b82-793b0704bdd1,2026-06-05 08:48:38,252.66,refunded
3383aeb0-8d25-4b8a-af45-cdf55f243a5f,2026-07-02 23:57:38,169.8,refunded
1466024d-73f3-450e-923f-03ceaf2b7055,2026-06-20 07:38:38,76.07,refunded
016a1918-9928-49de-9f4a-1588fe2609b7,2026-06-21 07:01:38,94.53,failed
016a1918-9928-49de-9f4a-1588fe2609b7,2026-05-14 15:38:38,51.28,refunded
1c268f25-b778-47b8-a771-9f7e60da1dea,2026-05-21 00:34:38,232.04,success
4214ecda-8da6-4223-b3a4-8b5088f112d2,2026-08-09 16:14:38,54.98,refunded
ed3a6729-d740-48c4-a778-fa2c93b249c4,2026-07-15 02:03:38,70.08,failed
ed3a6729-d740-48c4-a778-fa2c93b249c4,2026-07-28 10:54:38,229.45,refunded
946a67c0-37d4-40a2-a93f-fce64719ac14,2026-06-30 20:43:38,277.76,refunded
2aa6c6ac-29cd-4339-a980-45d54a9e1c01,2026-06-10 03:15:38,79.78,failed
2aa6c6ac-29cd-4339-a980-45d54a9e1c01,2026-06-16 05:31:38,77.81,refunded
e712a971-51f3-4719-98ae-e7c23834811b,2026-06-16 14:36:38,127.29,refunded
59332ee4-3c32-4aa1-9387-cad2cead7a3d,2026-07-08 21:19:38,148.97,success
59332ee4-3c32-4aa1-9387-cad2cead7a3d,2026-08-09 05:54:38,102.83,failed
60a5539b-35a0-48b6-b120-73dd9363c902,2026-06-24 21:15:38,73.21,success
60a5539b-35a0-48b6-b120-73dd9363c902,2026-06-19 10:57:38,88.72,failed
90176b19-8557-409e-b6db-b3d4eb7d7d11,2026-07-18 08:35:38,46.75,refunded
f3d83220-9c55-4023-8625-ca2683bf61d8,2026-07-12 11:48:38,72.78,refunded
f3d83220-9c55-4023-8625-ca2683bf61d8,2026-06-14 20:46:38,49.44,success
ebbce64b-fad4-48a8-b9d7-d5a7576c3b1e,2026-05-19 04:01:38,166.95,failed
1f78d6c3-06a5-48b0-99ed-fd76e7f3aedb,2026-07-15 14:41:38,101.85,failed
031d354b-c73a-4ccc-b8a9-380a0807c1de,2026-08-07 15:47:38,115.73,failed
031d354b-c73a-4ccc-b8a9-380a0807c1de,2026-06-20 04:42:38,230.09,failed
78629e5c-49f0-4e2c-8f98-4adc3ce61431,2026-08-08 05:27:38,75.47,success
e0dcca02-9d28-45b3-ab54-9d5864d52023,2026-07-26 09:38:38,277.21,refunded
e0dcca02-9d28-45b3-ab54-9d5864d52023,2026-06-01 20:23:38,224.1,failed
7d6a7d77-310e-45d8-9a87-6d3676b42396,2026-07-21 01:09:38,261.55,failed
e8dbb0af-ce11-45c6-805c-ead9bc17abcc,2026-08-03 12:51:38,205.46,failed
e8dbb0af-ce11-45c6-805c-ead9bc17abcc,2026-07-20 00:32:38,79.98,success
243476f9-df80-4b34-b378-faf1fea9fd48,2026-07-14 20:33:38,240.86,failed
3369a884-5c03-4377-8d1f-dd8bb17b2e61,2026-08-03 17:54:38,105.91,success
1c62576f-9192-4287-ade0-532bb7099d00,2026-05-29 11:31:38,209.72,success
1c62576f-9192-4287-ade0-532bb7099d00,2026-05-12 12:14:38,123.85,failed
06697aee-0867-44cc-9ede-52eb35fe3ee2,2026-05-20 10:23:38,274.86,failed
81d8c662-1f70-4c30-a99f-10e847eb0a6d,2026-06-12 15:47:38,97.5,refunded
fd1c3960-573e-4860-bf5f-2e504ddc170f,2026-06-02 11:47:38,294.9,failed
f9602155-c982-46e3-9f2c-6ff76186d506,2026-07-23 11:15:38,152.78,refunded
f9602155-c982-46e3-9f2c-6ff76186d506,2026-07-04 23:11:38,239.99,failed
29cbd288-505d-45d4-bd20-c4f49ebbbc38,2026-07-26 14:50:38,184.01,failed
a330f5e7-5003-4d9c-b8e7-3703f7868c27,2026-06-02 00:22:38,235.5,refunded
a330f5e7-5003-4d9c-b8e7-3703f7868c27,2026-06-11 06:04:38,277.82,failed
d2cc5cad-ade3-4985-a347-ddf38769d2b8,2026-06-24 11:48:38,173.07,refunded
d2cc5cad-ade3-4985-a347-ddf38769d2b8,2026-06-02 20:00:38,243.75,refunded
1b9201e7-99e7-461c-be81-b7922a28d277,2026-06-16 10:10:38,64.45,success
47e648ea-010a-4607-bfb2-ce3076e7b72a,2026-07-24 23:16:38,165.48,success
47e648ea-010a-4607-bfb2-ce3076e7b72a,2026-06-20 08:23:38,52.07,refunded
c7fa72f8-2f38-4862-a987-b4edc2f9fb20,2026-05-26 03:50:38,237.33,refunded
c7fa72f8-2f38-4862-a987-b4edc2f9fb20,2026-08-05 22:15:38,237.18,refunded
9c549f71-926a-4ac0-9093-9a233ec4600e,2026-05-27 20:53:38,112.69,refunded
9c549f71-926a-4ac0-9093-9a233ec4600e,2026-05-14 15:13:38,113.25,failed
7b5cd43e-ec5c-4c0a-b34c-b84fed1b0324,2026-06-12 00:48:38,64.86,refunded
7b5cd43e-ec5c-4c0a-b34c-b84fed1b0324,2026-05-15 09:26:38,194.04,success
e9bba54d-69dd-4472-ae63-36b1d132907c,2026-06-02 08:08:38,223.76,success
e9bba54d-69dd-4472-ae63-36b1d132907c,2026-08-05 22:57:38,89.32,refunded
f602cd5e-d109-4fc2-9896-ebcc00326866,2026-07-13 13:22:38,146.74,success
a6d4c105-bfe0-4801-b207-1e259a99c63c,2026-06-13 06:52:38,271.55,success
a6d4c105-bfe0-4801-b207-1e259a99c63c,2026-05-25 12:21:38,218.3,failed
848a19c6-7332-4526-84e3-e8c339d70689,2026-07-10 14:52:38,42.76,success
848a19c6-7332-4526-84e3-e8c339d70689,2026-05-25 03:24:38,142.4,refunded
cfaccb50-70dd-42d7-8a3a-b5a9a1a2e5ef,2026-06-16 23:21:38,87.35,failed
cfaccb50-70dd-42d7-8a3a-b5a9a1a2e5ef,2026-07-06 14:54:38,89.29,success
88f02fdd-fb6f-4cb0-890e-cc93075a680e,2026-05-30 20:30:38,101.8,refunded
9391bffb-ce5e-42eb-96d5-06ade40b040b,2026-05-26 19:31:38,288.11,failed
4112be90-c380-4aef-acf8-6f8cf8ae9aeb,2026-06-05 22:06:38,272.54,refunded
4112be90-c380-4aef-acf8-6f8cf8ae9aeb,2026-07-04 00:04:38,40.05,success
389a8f24-ff1b-4aaa-838e-4144f0dd764e,2026-07-08 11:37:38,285.69,failed
225276bd-3c75-4eee-a102-449e2a69ee49,2026-07-14 22:15:38,9.91,success
225276bd-3c75-4eee-a102-449e2a69ee49,2026-05-24 15:53:38,17.61,refunded
0770faad-5068-4b61-9438-2a2e3eb0abfb,2026-08-08 03:19:38,103.54,success
0770faad-5068-4b61-9438-2a2e3eb0abfb,2026-06-02 18:36:38,151.56,failed
7040dbe1-3c64-4132-bc4c-064b5aa37f47,2026-08-05 18:26:38,32.96,success
503fa887-dea2-4a19-979c-aa5afb280088,2026-08-01 04:06:38,74.67,failed
503fa887-dea2-4a19-979c-aa5afb280088,2026-06-03 02:54:38,106.41,success
94df7f41-6d75-41b1-8f86-8ae152380a9a,2026-05-14 06:00:38,159.41,refunded
94df7f41-6d75-41b1-8f86-8ae152380a9a,2026-07-07 23:15:38,185.12,success
2168308b-9154-402f-b502-bc2910e31d5f,2026-06-28 13:29:38,220.81,refunded
2168308b-9154-402f-b502-bc2910e31d5f,2026-06-17 12:37:38,120.56,refunded
a63357ba-caa9-4ddb-a941-03e3fc844a9a,2026-06-26 22:35:38,158.82,success
a63357ba-caa9-4ddb-a941-03e3fc844a9a,2026-06-02 08:39:38,104.45,failed
118e5e5a-ce31-4940-9d33-b8f1ef2edd91,2026-08-02 22:15:38,129.79,failed
118e5e5a-ce31-4940-9d33-b8f1ef2edd91,2026-06-04 16:13:38,125.14,refunded
770b7ca0-12e9-44c6-9b73-810d34dc8141,2026-05-18 17:08:38,157.58,failed
770b7ca0-12e9-44c6-9b73-810d34dc8141,2026-07-30 04:05:38,70.77,success
ad65b0d8-d706-4572-b96e-272d4566dd87,2026-07-06 08:47:38,167.2,success
48acb123-f942-4db4-9796-2a1881d89af3,2026-07-11 17:21:38,93.24,success
e4b26e61-7250-46f5-97fb-3b2fd84f63ef,2026-07-02 12:10:38,44.05,refunded
e4b26e61-7250-46f5-97fb-3b2fd84f63ef,2026-07-09 05:02:38,121.38,success
15e3bcb4-f9c8-4169-b9a6-75bd48ca40ea,2026-08-06 12:21:38,43.54,failed
15e3bcb4-f9c8-4169-b9a6-75bd48ca40ea,2026-05-17 21:46:38,255.56,failed
fc80bef4-4403-4b1a-93a6-05429018dd3a,2026-07-01 12:05:38,235.9,failed
fc80bef4-4403-4b1a-93a6-05429018dd3a,2026-07-02 07:35:38,71.47,success
c67483a9-271a-413d-89e4-db6914dbf596,2026-05-23 14:40:38,268.33,success
c67483a9-271a-413d-89e4-db6914dbf596,2026-07-11 01:27:38,266.91,refunded
0401d05c-827f-4063-9512-f86571e18820,2026-06-20 16:45:38,56.94,refunded
0401d05c-827f-4063-9512-f86571e18820,2026-07-14 14:12:38,25.81,refunded
ab00ac94-0403-45ee-8ce7-14ec9de7e991,2026-07-06 00:48:38,128.89,refunded
1b6aeb80-19b1-4e2c-a645-269c6730c5dc,2026-05-16 18:22:38,72.28,success
1b6aeb80-19b1-4e2c-a645-269c6730c5dc,2026-05-23 01:20:38,193.64,refunded
643de5bd-3bf0-4bc0-a714-773490483489,2026-05-28 18:07:38,114.4,failed
154e6baf-83d7-401f-bdf3-83b902fb7d7e,2026-07-02 22:18:38,197.81,success
1b869a35-adb9-4b86-9cca-5a9ed578a44c,2026-07-05 04:08:38,129.62,failed
1b869a35-adb9-4b86-9cca-5a9ed578a44c,2026-07-19 20:41:38,83.25,failed
ac9b3fca-e4bb-45f6-a700-8246616ed708,2026-07-28 11:59:38,214.92,success
7eede3cc-f27e-4252-b12e-d9b6115b9eb8,2026-08-04 08:39:38,145.76,refunded
fac17453-534c-4d66-b9cb-5e1caeca9e0e,2026-08-08 15:45:38,184.46,success
fac17453-534c-4d66-b9cb-5e1caeca9e0e,2026-07-25 07:58:38,156.06,failed
1994c824-994d-40f3-a628-2c532b61dbd0,2026-05-14 01:28:38,47.25,refunded
1994c824-994d-40f3-a628-2c532b61dbd0,2026-05-14 14:24:38,106.09,failed
e53524d7-9f87-46df-8fbf-4291df985325,2026-07-13 11:23:38,232.57,failed
e53524d7-9f87-46df-8fbf-4291df985325,2026-07-12 01:25:38,57.38,success
b79038fa-2c24-4a31-9514-4460b4d8de5e,2026-06-22 16:04:38,75.4,failed
2be0b323-87cf-4dc8-bfa9-48a28c1e3a7e,2026-06-21 18:28:38,16.34,success
2be0b323-87cf-4dc8-bfa9-48a28c1e3a7e,2026-06-04 21:33:38,62.36,success
6e02414c-71fa-4def-946d-28340b04879c,2026-07-20 00:34:38,177.72,failed
5a5eb952-0a8b-4505-94ea-0b20b11c86e7,2026-06-27 07:39:38,260.01,refunded
181b3da0-ecd6-4d0a-add8-be2ca2b3d565,2026-07-09 18:05:38,262.02,success
181b3da0-ecd6-4d0a-add8-be2ca2b3d565,2026-08-09 13:42:38,76.59,success
a3d3fabf-2f31-4b12-8a05-774f311c42b8,2026-06-22 17:37:38,102.23,failed
a3d3fabf-2f31-4b12-8a05-774f311c42b8,2026-06-16 16:51:38,171.1,refunded
c882f4ff-2580-4a91-8159-1695be59e0da,2026-07-27 00:58:38,253.15,refunded
c882f4ff-2580-4a91-8159-1695be59e0da,2026-06-25 11:39:38,71.74,success
29d547a7-5d93-46bc-a07c-470adca87cb5,2026-07-28 12:51:38,94.23,refunded
8202cfe9-9386-4c76-8880-cd8f1865180e,2026-06-08 04:02:38,193.78,failed
8202cfe9-9386-4c76-8880-cd8f1865180e,2026-06-08 17:17:38,46.03,success
ba6eef7b-4c70-4b57-8e4b-2383cce4193c,2026-07-25 21:53:38,200.17,success
ba6eef7b-4c70-4b57-8e4b-2383cce4193c,2026-07-22 02:22:38,262.63,success
adce29e5-8343-43c1-8f96-1af5aa1cd569,2026-06-06 03:36:38,150.49,success
41bfd6d1-12c4-4443-a9d5-bf5a20f5e71e,2026-07-12 18:03:38,179.85,success
52e432c2-d52c-4667-9471-a72fa6d8864f,2026-06-20 10:09:38,202.32,failed
622773df-6575-4c4a-a10f-071cea37e060,2026-05-30 04:16:38,272.55,success
622773df-6575-4c4a-a10f-071cea37e060,2026-08-01 08:02:38,130.64,failed
9ef9c227-1864-4dbc-a6dd-d8e5ff5989d8,2026-06-06 04:57:38,146.86,failed
9ef9c227-1864-4dbc-a6dd-d8e5ff5989d8,2026-07-13 08:37:38,282.17,failed
c3882213-bc7e-496e-b9a9-f7304c289840,2026-05-28 07:02:38,221.21,failed
82f3df40-5cf0-4999-854d-870a89a13ff0,2026-06-23 20:32:38,223.77,refunded
bef9b510-baad-43ab-b311-da43f2c0ed39,2026-07-03 20:02:38,243.76,refunded
bef9b510-baad-43ab-b311-da43f2c0ed39,2026-05-26 06:00:38,95.8,failed
9780f404-af05-4d70-bcc1-f4a2f7dc578e,2026-05-14 17:20:38,137.02,refunded
9780f404-af05-4d70-bcc1-f4a2f7dc578e,2026-07-06 05:30:38,225.18,refunded
14a85366-0955-4f11-8eca-f6de92dc01c5,2026-07-05 12:16:38,155.4,failed
c06bf9fa-bcf6-49d2-bc9f-923086e6d29f,2026-08-10 10:32:38,120.3,failed
2545909b-d493-4975-88d0-02ba96947319,2026-06-29 20:48:38,123.35,success
dfdc423c-cc23-49dd-85ea-7339db56cf5e,2026-08-09 01:43:38,224.58,refunded
dfdc423c-cc23-49dd-85ea-7339db56cf5e,2026-06-23 14:39:38,81.32,refunded
3cca0860-8c09-400a-ac71-370cf2e6562f,2026-06-27 02:52:38,41.8,success
3cca0860-8c09-400a-ac71-370cf2e6562f,2026-06-29 06:08:38,129.43,success
4ae2aef1-fb3a-4b9d-ac9f-803574e6cabd,2026-06-12 12:58:38,298.67,refunded
e21ce3d4-09a8-45b0-8e66-530d4c4b3b68,2026-07-11 20:11:38,259.51,refunded
e21ce3d4-09a8-45b0-8e66-530d4c4b3b68,2026-06-22 15:36:38,143.69,failed
3e4b74c6-bd39-46bd-ab7a-930e64936739,2026-07-03 02:43:38,184.82,refunded
933563df-14e8-4135-a45a-c418e18a2cc7,2026-07-09 21:25:38,184.54,refunded
933563df-14e8-4135-a45a-c418e18a2cc7,2026-06-16 10:28:38,142.05,failed
50faf310-9296-49c2-8296-fcb0b32cc89a,2026-07-13 12:40:38,143.0,success
41090716-9deb-4e2e-9060-abf250008eb5,2026-06-12 06:38:38,168.77,refunded
14b9a3c4-f82b-4421-842e-0051696a6130,2026-07-08 12:44:38,236.02,failed
14b9a3c4-f82b-4421-842e-0051696a6130,2026-06-29 21:10:38,31.86,success
d97868d5-b956-4886-bf8e-6b41d9dc2161,2026-05-23 05:12:38,292.08,failed
d97868d5-b956-4886-bf8e-6b41d9dc2161,2026-06-25 20:15:38,201.16,refunded
04784b2a-a3a0-4179-afd8-1d7ceea07770,2026-05-17 22:03:38,142.85,refunded
04784b2a-a3a0-4179-afd8-1d7ceea07770,2026-06-16 21:13:38,138.53,success
bf24037f-97b9-445a-932e-6840f5ca5aa0,2026-06-22 00:13:38,57.5,refunded
bf24037f-97b9-445a-932e-6840f5ca5aa0,2026-05-17 11:17:38,161.51,failed
931f826c-5cba-4cf5-bd0a-567c8baa226d,2026-05-17 14:23:38,235.42,success
931f826c-5cba-4cf5-bd0a-567c8baa226d,2026-07-14 09:03:38,173.87,refunded
68a0c12d-95d6-4f71-aec8-ace90be90a5a,2026-06-25 21:20:38,108.42,success
68a0c12d-95d6-4f71-aec8-ace90be90a5a,2026-08-02 22:54:38,20.67,failed
8c9bb1ae-43ff-4480-9321-219c46f33110,2026-06-14 09:41:38,164.7,refunded
8c9bb1ae-43ff-4480-9321-219c46f33110,2026-06-04 00:29:38,272.85,failed
19b5e8a0-3798-425b-bb07-0d8e79708bb2,2026-07-27 22:58:38,34.23,refunded
19b5e8a0-3798-425b-bb07-0d8e79708bb2,2026-06-02 04:24:38,213.49,success
54d95fe0-9679-44a2-873c-63745e2207b8,2026-07-30 00:17:38,70.11,refunded
59b99135-b28f-470c-bbe9-1d1ffbb7f23c,2026-07-24 11:42:38,120.79,failed
d42a6dd7-f31d-4338-bbed-63f621ac4e3d,2026-07-12 22:30:38,110.57,success
d42a6dd7-f31d-4338-bbed-63f621ac4e3d,2026-07-04 00:25:38,192.48,success
48a468a1-c91c-4be8-870d-23d6c0d5b49b,2026-06-05 13:56:38,137.74,refunded
0cd136c8-dfba-4275-9414-c4aad7534e0b,2026-05-20 10:48:38,10.89,refunded
b3a28d24-7520-465a-9ea1-5d632e4b8ede,2026-06-02 11:58:38,238.28,success
f59dcd19-56e1-4e1f-8bf2-8b5be1be5019,2026-06-28 22:51:38,180.22,success
f59dcd19-56e1-4e1f-8bf2-8b5be1be5019,2026-07-31 06:18:38,296.05,refunded
013e6438-c04e-4b53-ad83-7dcbf19b3d75,2026-05-21 18:59:38,134.0,success
70408537-98bb-49ef-b599-d8b581d4a95b,2026-05-29 17:24:38,14.35,failed
6332f1ae-18c6-4031-aad5-ef8d6212281e,2026-07-07 05:31:38,94.01,refunded
70935943-baae-4eab-93df-867534b04574,2026-06-23 00:07:38,164.2,refunded
70935943-baae-4eab-93df-867534b04574,2026-08-02 22:03:38,192.88,success
34695107-920e-49e3-b402-33a9dbb98e02,2026-06-07 12:38:38,91.68,success
9b02d5d7-5add-455b-9a7e-5ac73eaf5ab8,2026-07-11 06:54:38,91.91,refunded
1d52ec1a-6b20-4e03-9044-19b0bab1ea0d,2026-05-19 00:31:38,245.86,failed
1d52ec1a-6b20-4e03-9044-19b0bab1ea0d,2026-06-30 03:12:38,131.92,refunded
f35b6e94-e65b-41f3-950b-d8e576ba15ad,2026-07-15 21:14:38,84.69,refunded
7b4d57a7-1d5b-4a80-b11f-a2abf2606aa1,2026-08-11 00:50:38,194.88,success
7b4d57a7-1d5b-4a80-b11f-a2abf2606aa1,2026-05-30 06:20:38,247.98,failed
44051812-c502-49f8-be5a-9c63619d504d,2026-06-06 23:53:38,156.35,success
44051812-c502-49f8-be5a-9c63619d504d,2026-06-05 10:25:38,102.63,refunded
d0751661-3bad-42af-9088-3b74f41e9d8a,2026-07-08 11:03:38,32.05,failed
d0751661-3bad-42af-9088-3b74f41e9d8a,2026-07-11 19:08:38,10.34,success
98b64fcb-ab11-4bbb-8e4c-edfb9e02beb1,2026-07-12 06:53:38,124.29,refunded
a9843162-488c-4b52-b441-bc516442a8a9,2026-08-06 13:50:38,217.97,failed
5ba727ac-1203-4add-8f0c-5469f8f040b3,2026-05-25 15:22:38,184.1,success
5ba727ac-1203-4add-8f0c-5469f8f040b3,2026-06-07 10:29:38,237.96,refunded
