customer_id,login_timestamp,device,ip_country
1e480f8e-63ac-46b2-8a02-e020d593d2c3,2026-08-10 02:04:37,Safari/Mac,IN
4b9b4d68-57bc-432a-b79f-ce6232a85ce9,2026-05-18 01:24:37,Chrome/Android,US
4014fac9-3fb8-438b-a2d7-417d00e9c5bf,2026-05-26 13:12:37,Safari/iOS,BR
4014fac9-3fb8-438b-a2d7-417d00e9c5bf,2026-06-05 10:18:37,Safari/Mac,UK
6b0f1a5f-0b23-460a-a6e2-18278bbfd89d,2026-07-19 02:39:37,Chrome/Windows,US
6b0f1a5f-0b23-460a-a6e2-18278bbfd89d,2026-08-09 14:14:37,Safari/Mac,UK
6b0f1a5f-0b23-460a-a6e2-18278bbfd89d,2026-06-20 03:16:37,Firefox/Linux,CA
bdbab6cc-9b70-48aa-8336-d5118e9bd568,2026-05-25 04:17:37,Chrome/Android,US
bdbab6cc-9b70-48aa-8336-d5118e9bd568,2026-07-03 13:46:37,Safari/iOS,CA
bdbab6cc-9b70-48aa-8336-d5118e9bd568,2026-06-04 09:25:37,Safari/iOS,CA
4014fc73-ed35-439a-8f13-1b63d8fcd478,2026-07-31 10:08:37,Safari/iOS,UK
4014fc73-ed35-439a-8f13-1b63d8fcd478,2026-07-14 06:33:37,Safari/Mac,CA
4014fc73-ed35-439a-8f13-1b63d8fcd478,2026-08-07 06:28:37,Chrome/Android,CA
ad95ae0f-688a-4ba4-b6ba-943aac9bbd32,2026-05-21 16:06:37,Safari/iOS,CA
ad95ae0f-688a-4ba4-b6ba-943aac9bbd32,2026-06-06 01:31:37,Safari/Mac,US
cea071c6-1042-4e0c-80d3-c631e7667b0a,2026-07-09 01:56:37,Safari/Mac,UK
55b16f89-e750-4cef-a356-d343c927d6fc,2026-07-17 21:28:37,Firefox/Linux,UK
55b16f89-e750-4cef-a356-d343c927d6fc,2026-06-23 12:51:37,Firefox/Linux,IN
16982188-2221-4667-8751-908a7cfdb252,2026-06-04 11:49:37,Chrome/Windows,IN
16982188-2221-4667-8751-908a7cfdb252,2026-07-12 14:53:37,Chrome/Android,UK
16982188-2221-4667-8751-908a7cfdb252,2026-06-21 14:12:37,Chrome/Windows,BR
f0f9dcb3-3c85-4353-ab0f-340d2126e6fd,2026-07-24 08:48:37,Chrome/Windows,US
e08ef5d0-24ca-4ef2-a4ca-696cf3235c67,2026-06-28 05:05:37,Chrome/Windows,US
87ad18db-dee3-4d64-8483-f6938628429c,2026-05-14 13:09:37,Chrome/Windows,CA
fe7908da-c045-48aa-a1d0-73689acae60a,2026-07-16 15:52:37,Chrome/Windows,CA
fe7908da-c045-48aa-a1d0-73689acae60a,2026-06-23 06:34:37,Safari/Mac,UK
e2f47540-f9fc-4405-bdd0-11c2ff84135d,2026-06-11 06:41:37,Chrome/Windows,CA
e2f47540-f9fc-4405-bdd0-11c2ff84135d,2026-07-16 00:29:37,Chrome/Android,IN
1fde5ab1-0bca-420d-9682-8450f11ca7ee,2026-08-08 22:33:37,Chrome/Android,US
1fde5ab1-0bca-420d-9682-8450f11ca7ee,2026-06-24 23:00:37,Firefox/Linux,BR
eff03bc1-1da6-4b5f-8867-a0eb7670a49f,2026-07-05 14:02:37,Chrome/Windows,IN
eff03bc1-1da6-4b5f-8867-a0eb7670a49f,2026-08-07 20:16:37,Chrome/Windows,DE
eff03bc1-1da6-4b5f-8867-a0eb7670a49f,2026-06-11 11:46:37,Firefox/Linux,BR
9ceb3eb2-913e-4b50-98bb-122fc6ed2d75,2026-07-30 14:57:37,Chrome/Android,UK
4adb86d9-01ca-4b99-8c91-afa01de20d69,2026-08-10 17:37:37,Chrome/Android,US
4adb86d9-01ca-4b99-8c91-afa01de20d69,2026-08-10 22:18:37,Chrome/Windows,IN
4adb86d9-01ca-4b99-8c91-afa01de20d69,2026-05-15 04:18:37,Firefox/Linux,DE
3b323003-07ec-4d70-8aa7-2c46d335e59d,2026-05-30 04:31:37,Safari/Mac,CA
3b323003-07ec-4d70-8aa7-2c46d335e59d,2026-07-12 18:39:37,Chrome/Windows,CA
6782fab3-4eed-4944-95f9-c85df3bc8194,2026-05-13 15:59:37,Chrome/Windows,CA
6782fab3-4eed-4944-95f9-c85df3bc8194,2026-06-30 22:43:37,Safari/iOS,IN
6782fab3-4eed-4944-95f9-c85df3bc8194,2026-07-30 19:53:37,Chrome/Windows,DE
f2ae89c4-a827-4233-b41c-3caeb9f9dec6,2026-07-04 01:22:37,Firefox/Linux,BR
5deae017-a857-42ba-b651-657ef79a5537,2026-06-23 13:35:37,Safari/iOS,UK
f0f280c1-1c58-4842-8473-0713d1f61afb,2026-05-28 23:16:37,Safari/Mac,IN
f0f280c1-1c58-4842-8473-0713d1f61afb,2026-05-18 16:02:37,Chrome/Android,UK
c16aabd1-a0b5-46a3-b09c-4aa0cbee9151,2026-06-15 11:00:37,Chrome/Android,BR
c16aabd1-a0b5-46a3-b09c-4aa0cbee9151,2026-07-13 05:28:37,Safari/iOS,CA
c16aabd1-a0b5-46a3-b09c-4aa0cbee9151,2026-05-14 02:17:37,Safari/Mac,DE
462c8b4f-2d39-4e99-a696-243c79b2f11c,2026-05-12 14:40:37,Safari/Mac,UK
462c8b4f-2d39-4e99-a696-243c79b2f11c,2026-06-30 14:16:37,Chrome/Android,UK
c7dc4454-be5b-4ac6-a3b4-26abb1689d8a,2026-07-01 03:33:37,Chrome/Windows,UK
39f6238b-4460-4738-a16e-b0bcc13856e0,2026-06-23 05:40:37,Chrome/Android,CA
94defea5-d7f5-4b8f-a73a-03cb3b860038,2026-06-17 01:37:37,Chrome/Windows,CA
94defea5-d7f5-4b8f-a73a-03cb3b860038,2026-07-29 01:36:37,Safari/iOS,IN
faa5dbb9-de69-4a65-91fa-2fc9f902f862,2026-06-16 11:35:37,Firefox/Linux,CA
faa5dbb9-de69-4a65-91fa-2fc9f902f862,2026-07-04 19:48:37,Safari/Mac,DE
faa5dbb9-de69-4a65-91fa-2fc9f902f862,2026-05-25 10:24:37,Chrome/Windows,CA
0f636b3d-c57b-47af-a845-f4857b75249d,2026-06-16 11:13:37,Firefox/Linux,CA
863a3867-fcd6-446b-9d56-a49f10a29d6f,2026-07-12 12:03:37,Firefox/Linux,UK
863a3867-fcd6-446b-9d56-a49f10a29d6f,2026-05-17 04:08:37,Chrome/Windows,IN
863a3867-fcd6-446b-9d56-a49f10a29d6f,2026-06-16 23:33:37,Chrome/Windows,IN
4f6b72f2-ec08-4d53-9d36-693810d268b5,2026-06-20 11:04:37,Safari/Mac,DE
a96b016e-7bb9-4a84-9f1f-5c5a14176804,2026-06-10 19:48:37,Firefox/Linux,IN
a96b016e-7bb9-4a84-9f1f-5c5a14176804,2026-06-05 12:07:37,Safari/Mac,CA
a96b016e-7bb9-4a84-9f1f-5c5a14176804,2026-07-01 09:25:37,Safari/iOS,US
b2b1d687-2133-46b0-9a06-0429b934f99c,2026-06-03 03:39:37,Safari/Mac,BR
b2b1d687-2133-46b0-9a06-0429b934f99c,2026-06-28 05:55:37,Firefox/Linux,IN
b0cd1707-4270-4ba7-9464-c1b86ea9286b,2026-06-11 17:48:37,Chrome/Android,BR
d9bdfe0d-720e-4cbb-b836-d1d068c3bedf,2026-06-19 10:20:37,Safari/Mac,CA
d9bdfe0d-720e-4cbb-b836-d1d068c3bedf,2026-07-18 21:17:37,Chrome/Windows,CA
34d1eac0-1f76-4ea4-a59b-a82ca2388edd,2026-05-22 08:33:37,Chrome/Android,IN
34d1eac0-1f76-4ea4-a59b-a82ca2388edd,2026-06-21 08:49:37,Chrome/Windows,IN
178f73c7-a79a-4459-8631-b9e27e3274e2,2026-05-22 11:06:37,Chrome/Android,BR
178f73c7-a79a-4459-8631-b9e27e3274e2,2026-07-09 06:35:37,Chrome/Android,CA
178f73c7-a79a-4459-8631-b9e27e3274e2,2026-06-20 17:35:37,Safari/iOS,IN
33ab11ed-9f50-4197-92d3-25bb7313153e,2026-07-21 04:50:37,Chrome/Windows,CA
54c2994e-2779-4f53-83a8-96ea0e0f5ed3,2026-06-11 13:14:37,Safari/Mac,UK
a0334960-03de-416e-89f6-25813bd944fc,2026-05-17 12:56:37,Safari/iOS,IN
a0334960-03de-416e-89f6-25813bd944fc,2026-07-04 16:08:37,Safari/Mac,IN
c0398004-897b-4fa3-a303-b7045c80175d,2026-07-13 01:04:37,Safari/iOS,CA
c0398004-897b-4fa3-a303-b7045c80175d,2026-07-09 20:06:37,Safari/Mac,IN
629ce6eb-439d-497c-a38f-0e94f0a8b912,2026-06-27 02:08:37,Chrome/Android,DE
629ce6eb-439d-497c-a38f-0e94f0a8b912,2026-06-10 18:22:37,Firefox/Linux,CA
e6930d54-a940-44f6-b4d0-af5174184858,2026-07-22 23:55:37,Safari/iOS,US
e6930d54-a940-44f6-b4d0-af5174184858,2026-07-31 14:52:37,Chrome/Android,UK
51177bd7-7753-4123-b6f4-70aea9f2ecd2,2026-05-21 15:49:37,Chrome/Windows,UK
51177bd7-7753-4123-b6f4-70aea9f2ecd2,2026-08-01 13:31:37,Chrome/Android,BR
ae57df1c-e886-4e78-97b8-db45dd844100,2026-07-13 04:00:37,Safari/iOS,DE
d4a30053-d626-4b34-adc4-72765920e868,2026-07-15 20:59:37,Firefox/Linux,UK
e8c2cc02-0183-4b44-b5b1-652478450123,2026-07-16 18:05:37,Safari/Mac,BR
e8c2cc02-0183-4b44-b5b1-652478450123,2026-07-31 09:56:37,Safari/iOS,CA
be8c5181-2071-426c-8fa9-914887b56150,2026-06-19 01:57:37,Safari/Mac,IN
be8c5181-2071-426c-8fa9-914887b56150,2026-06-08 16:46:37,Safari/iOS,IN
cd4831fa-dc93-4c2e-8342-f4668c99d6c6,2026-05-13 18:34:37,Safari/iOS,UK
af15cd0d-ea79-4271-9081-036e922ea5f0,2026-06-30 19:05:37,Firefox/Linux,IN
4218c602-d70e-46e7-9c17-2280d46e79e7,2026-06-12 22:22:37,Safari/iOS,CA
4218c602-d70e-46e7-9c17-2280d46e79e7,2026-08-02 04:09:37,Chrome/Android,CA
016a1918-9928-49de-9f4a-1588fe2609b7,2026-07-29 17:19:37,Safari/iOS,UK
016a1918-9928-49de-9f4a-1588fe2609b7,2026-08-07 03:04:37,Safari/iOS,CA
1c268f25-b778-47b8-a771-9f7e60da1dea,2026-06-29 05:54:37,Chrome/Android,DE
4214ecda-8da6-4223-b3a4-8b5088f112d2,2026-06-04 16:00:37,Safari/Mac,DE
4214ecda-8da6-4223-b3a4-8b5088f112d2,2026-06-16 23:22:37,Chrome/Android,BR
4214ecda-8da6-4223-b3a4-8b5088f112d2,2026-08-05 00:31:37,Chrome/Android,IN
ed3a6729-d740-48c4-a778-fa2c93b249c4,2026-06-29 17:32:37,Firefox/Linux,DE
ed3a6729-d740-48c4-a778-fa2c93b249c4,2026-07-15 13:18:37,Chrome/Windows,DE
ed3a6729-d740-48c4-a778-fa2c93b249c4,2026-07-17 23:04:37,Chrome/Android,UK
e712a971-51f3-4719-98ae-e7c23834811b,2026-06-01 21:15:37,Firefox/Linux,US
e712a971-51f3-4719-98ae-e7c23834811b,2026-06-21 00:43:37,Chrome/Windows,US
e712a971-51f3-4719-98ae-e7c23834811b,2026-07-17 18:11:37,Chrome/Windows,BR
59332ee4-3c32-4aa1-9387-cad2cead7a3d,2026-05-25 05:09:37,Firefox/Linux,CA
59332ee4-3c32-4aa1-9387-cad2cead7a3d,2026-08-01 03:47:37,Safari/iOS,CA
59332ee4-3c32-4aa1-9387-cad2cead7a3d,2026-07-20 06:07:37,Safari/Mac,US
60a5539b-35a0-48b6-b120-73dd9363c902,2026-07-29 13:49:37,Chrome/Android,UK
60a5539b-35a0-48b6-b120-73dd9363c902,2026-07-02 16:04:37,Chrome/Android,DE
60a5539b-35a0-48b6-b120-73dd9363c902,2026-07-18 20:47:37,Chrome/Android,US
90176b19-8557-409e-b6db-b3d4eb7d7d11,2026-05-30 13:12:37,Chrome/Windows,IN
90176b19-8557-409e-b6db-b3d4eb7d7d11,2026-05-30 17:47:37,Chrome/Windows,IN
90176b19-8557-409e-b6db-b3d4eb7d7d11,2026-05-29 10:51:37,Safari/iOS,IN
1f78d6c3-06a5-48b0-99ed-fd76e7f3aedb,2026-05-26 15:07:37,Safari/Mac,IN
1f78d6c3-06a5-48b0-99ed-fd76e7f3aedb,2026-06-19 16:43:37,Chrome/Windows,CA
1f78d6c3-06a5-48b0-99ed-fd76e7f3aedb,2026-06-12 02:52:37,Safari/Mac,CA
78629e5c-49f0-4e2c-8f98-4adc3ce61431,2026-08-11 09:06:37,Chrome/Windows,US
78629e5c-49f0-4e2c-8f98-4adc3ce61431,2026-07-15 06:41:37,Safari/iOS,US
78629e5c-49f0-4e2c-8f98-4adc3ce61431,2026-07-06 10:13:37,Safari/Mac,IN
e0dcca02-9d28-45b3-ab54-9d5864d52023,2026-08-04 22:00:37,Safari/Mac,CA
e8dbb0af-ce11-45c6-805c-ead9bc17abcc,2026-05-22 16:04:37,Safari/iOS,IN
e8dbb0af-ce11-45c6-805c-ead9bc17abcc,2026-05-18 00:51:37,Chrome/Windows,CA
fd1c3960-573e-4860-bf5f-2e504ddc170f,2026-07-03 00:03:37,Firefox/Linux,UK
fd1c3960-573e-4860-bf5f-2e504ddc170f,2026-06-09 14:46:37,Chrome/Android,DE
fd1c3960-573e-4860-bf5f-2e504ddc170f,2026-05-29 10:21:37,Safari/iOS,CA
f9602155-c982-46e3-9f2c-6ff76186d506,2026-07-24 06:26:37,Safari/Mac,CA
29cbd288-505d-45d4-bd20-c4f49ebbbc38,2026-06-10 21:00:37,Safari/iOS,DE
29cbd288-505d-45d4-bd20-c4f49ebbbc38,2026-05-30 23:31:37,Chrome/Android,US
29cbd288-505d-45d4-bd20-c4f49ebbbc38,2026-05-23 13:04:37,Firefox/Linux,DE
d2cc5cad-ade3-4985-a347-ddf38769d2b8,2026-05-27 00:12:37,Safari/iOS,UK
1b9201e7-99e7-461c-be81-b7922a28d277,2026-06-22 12:25:37,Firefox/Linux,UK
1b9201e7-99e7-461c-be81-b7922a28d277,2026-06-15 00:05:37,Chrome/Windows,DE
1b9201e7-99e7-461c-be81-b7922a28d277,2026-07-09 01:22:37,Safari/Mac,BR
c7fa72f8-2f38-4862-a987-b4edc2f9fb20,2026-07-23 15:40:37,Chrome/Android,BR
c7fa72f8-2f38-4862-a987-b4edc2f9fb20,2026-05-15 18:27:37,Firefox/Linux,US
9c549f71-926a-4ac0-9093-9a233ec4600e,2026-06-24 02:59:37,Safari/Mac,DE
9c549f71-926a-4ac0-9093-9a233ec4600e,2026-05-26 08:06:37,Safari/iOS,IN
9c549f71-926a-4ac0-9093-9a233ec4600e,2026-05-13 02:50:37,Chrome/Android,BR
e9bba54d-69dd-4472-ae63-36b1d132907c,2026-06-13 16:44:37,Firefox/Linux,DE
e9bba54d-69dd-4472-ae63-36b1d132907c,2026-08-03 02:24:37,Firefox/Linux,BR
e9bba54d-69dd-4472-ae63-36b1d132907c,2026-07-08 17:29:37,Safari/iOS,BR
f602cd5e-d109-4fc2-9896-ebcc00326866,2026-07-18 03:37:37,Chrome/Windows,UK
a6d4c105-bfe0-4801-b207-1e259a99c63c,2026-06-25 15:13:37,Chrome/Android,IN
a6d4c105-bfe0-4801-b207-1e259a99c63c,2026-06-06 05:34:37,Chrome/Windows,IN
848a19c6-7332-4526-84e3-e8c339d70689,2026-07-28 22:09:37,Safari/iOS,US
848a19c6-7332-4526-84e3-e8c339d70689,2026-07-22 23:11:37,Chrome/Windows,DE
cfaccb50-70dd-42d7-8a3a-b5a9a1a2e5ef,2026-06-05 14:48:37,Chrome/Windows,US
cfaccb50-70dd-42d7-8a3a-b5a9a1a2e5ef,2026-07-15 15:18:37,Firefox/Linux,BR
88f02fdd-fb6f-4cb0-890e-cc93075a680e,2026-07-09 01:22:37,Chrome/Windows,IN
9391bffb-ce5e-42eb-96d5-06ade40b040b,2026-07-10 08:28:37,Safari/Mac,UK
4112be90-c380-4aef-acf8-6f8cf8ae9aeb,2026-08-01 09:46:37,Chrome/Windows,BR
4112be90-c380-4aef-acf8-6f8cf8ae9aeb,2026-06-24 11:20:37,Safari/iOS,US
4112be90-c380-4aef-acf8-6f8cf8ae9aeb,2026-05-26 13:24:37,Chrome/Windows,CA
225276bd-3c75-4eee-a102-449e2a69ee49,2026-07-01 15:35:37,Chrome/Windows,CA
225276bd-3c75-4eee-a102-449e2a69ee49,2026-06-07 21:38:37,Safari/iOS,UK
0770faad-5068-4b61-9438-2a2e3eb0abfb,2026-07-11 10:35:37,Safari/Mac,US
0770faad-5068-4b61-9438-2a2e3eb0abfb,2026-07-09 22:46:37,Firefox/Linux,US
503fa887-dea2-4a19-979c-aa5afb280088,2026-06-06 11:02:37,Safari/iOS,US
503fa887-dea2-4a19-979c-aa5afb280088,2026-07-30 05:29:37,Chrome/Windows,UK
94df7f41-6d75-41b1-8f86-8ae152380a9a,2026-05-27 15:21:37,Chrome/Windows,IN
94df7f41-6d75-41b1-8f86-8ae152380a9a,2026-06-30 22:33:37,Safari/iOS,US
2168308b-9154-402f-b502-bc2910e31d5f,2026-06-10 21:39:37,Safari/iOS,UK
2168308b-9154-402f-b502-bc2910e31d5f,2026-07-23 11:52:37,Chrome/Windows,IN
a63357ba-caa9-4ddb-a941-03e3fc844a9a,2026-08-07 03:50:37,Safari/Mac,US
118e5e5a-ce31-4940-9d33-b8f1ef2edd91,2026-07-24 19:43:37,Safari/iOS,US
118e5e5a-ce31-4940-9d33-b8f1ef2edd91,2026-05-23 07:21:37,Chrome/Android,DE
770b7ca0-12e9-44c6-9b73-810d34dc8141,2026-06-11 06:09:37,Chrome/Android,UK
ad65b0d8-d706-4572-b96e-272d4566dd87,2026-07-13 10:46:37,Safari/Mac,CA
ad65b0d8-d706-4572-b96e-272d4566dd87,2026-06-14 15:53:37,Safari/Mac,IN
48acb123-f942-4db4-9796-2a1881d89af3,2026-07-07 20:23:37,Safari/Mac,UK
15e3bcb4-f9c8-4169-b9a6-75bd48ca40ea,2026-05-30 00:28:37,Safari/Mac,DE
15e3bcb4-f9c8-4169-b9a6-75bd48ca40ea,2026-06-10 06:29:37,Safari/iOS,IN
c67483a9-271a-413d-89e4-db6914dbf596,2026-06-07 08:09:37,Safari/Mac,BR
0401d05c-827f-4063-9512-f86571e18820,2026-07-06 06:33:37,Safari/Mac,DE
0401d05c-827f-4063-9512-f86571e18820,2026-06-17 01:34:37,Safari/Mac,US
0401d05c-827f-4063-9512-f86571e18820,2026-06-23 00:23:37,Safari/Mac,US
ab00ac94-0403-45ee-8ce7-14ec9de7e991,2026-07-23 13:48:37,Safari/iOS,BR
ab00ac94-0403-45ee-8ce7-14ec9de7e991,2026-06-28 17:41:37,Safari/iOS,US
1b6aeb80-19b1-4e2c-a645-269c6730c5dc,2026-07-18 22:22:37,Chrome/Windows,IN
1b6aeb80-19b1-4e2c-a645-269c6730c5dc,2026-07-15 01:13:37,Safari/Mac,UK
643de5bd-3bf0-4bc0-a714-773490483489,2026-06-06 02:04:37,Safari/Mac,UK
ac9b3fca-e4bb-45f6-a700-8246616ed708,2026-07-07 04:36:37,Safari/Mac,BR
ac9b3fca-e4bb-45f6-a700-8246616ed708,2026-05-17 11:09:37,Safari/Mac,BR
ac9b3fca-e4bb-45f6-a700-8246616ed708,2026-07-03 03:49:37,Chrome/Windows,CA
7eede3cc-f27e-4252-b12e-d9b6115b9eb8,2026-08-03 16:58:37,Chrome/Android,DE
7eede3cc-f27e-4252-b12e-d9b6115b9eb8,2026-07-05 12:54:37,Safari/iOS,US
7eede3cc-f27e-4252-b12e-d9b6115b9eb8,2026-08-09 19:51:37,Safari/iOS,UK
fac17453-534c-4d66-b9cb-5e1caeca9e0e,2026-07-11 04:13:37,Chrome/Android,US
fac17453-534c-4d66-b9cb-5e1caeca9e0e,2026-07-21 11:26:37,Firefox/Linux,BR
e53524d7-9f87-46df-8fbf-4291df985325,2026-06-05 19:16:37,Chrome/Windows,US
e53524d7-9f87-46df-8fbf-4291df985325,2026-06-26 11:34:37,Chrome/Android,CA
b79038fa-2c24-4a31-9514-4460b4d8de5e,2026-05-30 08:31:37,Chrome/Windows,CA
b79038fa-2c24-4a31-9514-4460b4d8de5e,2026-06-08 19:17:37,Chrome/Windows,BR
b79038fa-2c24-4a31-9514-4460b4d8de5e,2026-06-04 05:48:37,Safari/Mac,US
2be0b323-87cf-4dc8-bfa9-48a28c1e3a7e,2026-05-24 04:39:37,Chrome/Windows,DE
6e02414c-71fa-4def-946d-28340b04879c,2026-06-01 09:48:37,Chrome/Windows,CA
6e02414c-71fa-4def-946d-28340b04879c,2026-07-18 01:48:37,Firefox/Linux,CA
5a5eb952-0a8b-4505-94ea-0b20b11c86e7,2026-06-06 02:05:37,Safari/iOS,US
5a5eb952-0a8b-4505-94ea-0b20b11c86e7,2026-06-28 06:04:37,Safari/Mac,US
5a5eb952-0a8b-4505-94ea-0b20b11c86e7,2026-07-08 06:20:37,Safari/iOS,BR
181b3da0-ecd6-4d0a-add8-be2ca2b3d565,2026-07-28 06:42:37,Safari/iOS,UK
181b3da0-ecd6-4d0a-add8-be2ca2b3d565,2026-06-02 15:35:37,Safari/Mac,UK
a3d3fabf-2f31-4b12-8a05-774f311c42b8,2026-06-22 03:57:37,Chrome/Windows,CA
a3d3fabf-2f31-4b12-8a05-774f311c42b8,2026-06-22 11:23:37,Firefox/Linux,BR
a3d3fabf-2f31-4b12-8a05-774f311c42b8,2026-06-05 08:24:37,Chrome/Windows,DE
c882f4ff-2580-4a91-8159-1695be59e0da,2026-06-21 01:56:37,Chrome/Android,CA
c882f4ff-2580-4a91-8159-1695be59e0da,2026-06-16 14:58:37,Chrome/Android,IN
8202cfe9-9386-4c76-8880-cd8f1865180e,2026-06-06 05:06:37,Chrome/Android,UK
8202cfe9-9386-4c76-8880-cd8f1865180e,2026-06-17 12:09:37,Chrome/Windows,DE
adce29e5-8343-43c1-8f96-1af5aa1cd569,2026-08-02 23:22:37,Safari/Mac,BR
52e432c2-d52c-4667-9471-a72fa6d8864f,2026-07-24 20:24:37,Safari/iOS,CA
82f3df40-5cf0-4999-854d-870a89a13ff0,2026-05-16 14:32:37,Firefox/Linux,US
82f3df40-5cf0-4999-854d-870a89a13ff0,2026-05-24 06:33:37,Chrome/Windows,BR
9780f404-af05-4d70-bcc1-f4a2f7dc578e,2026-07-12 08:31:37,Chrome/Windows,DE
9780f404-af05-4d70-bcc1-f4a2f7dc578e,2026-06-27 13:39:37,Chrome/Windows,US
9780f404-af05-4d70-bcc1-f4a2f7dc578e,2026-05-26 16:52:37,Chrome/Android,US
14a85366-0955-4f11-8eca-f6de92dc01c5,2026-05-27 15:50:37,Safari/Mac,IN
14a85366-0955-4f11-8eca-f6de92dc01c5,2026-07-26 17:41:37,Chrome/Android,IN
14a85366-0955-4f11-8eca-f6de92dc01c5,2026-05-30 00:32:37,Safari/Mac,CA
2545909b-d493-4975-88d0-02ba96947319,2026-06-13 14:05:37,Firefox/Linux,UK
2545909b-d493-4975-88d0-02ba96947319,2026-05-19 21:37:37,Firefox/Linux,CA
dfdc423c-cc23-49dd-85ea-7339db56cf5e,2026-06-13 16:30:37,Firefox/Linux,IN
dfdc423c-cc23-49dd-85ea-7339db56cf5e,2026-06-12 00:48:37,Safari/Mac,DE
3cca0860-8c09-400a-ac71-370cf2e6562f,2026-07-17 17:15:37,Safari/iOS,BR
4ae2aef1-fb3a-4b9d-ac9f-803574e6cabd,2026-08-09 22:39:37,Safari/Mac,DE
4ae2aef1-fb3a-4b9d-ac9f-803574e6cabd,2026-05-31 23:18:37,Chrome/Android,DE
4ae2aef1-fb3a-4b9d-ac9f-803574e6cabd,2026-07-15 00:46:37,Chrome/Windows,UK
3e4b74c6-bd39-46bd-ab7a-930e64936739,2026-06-15 12:46:37,Firefox/Linux,IN
3e4b74c6-bd39-46bd-ab7a-930e64936739,2026-06-15 22:02:37,Chrome/Windows,BR
933563df-14e8-4135-a45a-c418e18a2cc7,2026-05-16 09:50:37,Safari/Mac,IN
50faf310-9296-49c2-8296-fcb0b32cc89a,2026-05-17 22:41:37,Safari/Mac,BR
50faf310-9296-49c2-8296-fcb0b32cc89a,2026-05-25 00:57:37,Firefox/Linux,US
41090716-9deb-4e2e-9060-abf250008eb5,2026-07-07 13:04:37,Safari/Mac,IN
41090716-9deb-4e2e-9060-abf250008eb5,2026-07-29 09:23:37,Firefox/Linux,BR
41090716-9deb-4e2e-9060-abf250008eb5,2026-07-26 18:24:37,Firefox/Linux,UK
14b9a3c4-f82b-4421-842e-0051696a6130,2026-07-06 14:11:37,Chrome/Windows,IN
14b9a3c4-f82b-4421-842e-0051696a6130,2026-06-14 11:20:37,Chrome/Android,CA
14b9a3c4-f82b-4421-842e-0051696a6130,2026-06-27 00:27:37,Safari/iOS,BR
d97868d5-b956-4886-bf8e-6b41d9dc2161,2026-05-20 23:49:37,Safari/iOS,IN
d97868d5-b956-4886-bf8e-6b41d9dc2161,2026-06-16 00:38:37,Firefox/Linux,DE
d97868d5-b956-4886-bf8e-6b41d9dc2161,2026-07-23 20:13:37,Safari/iOS,BR
04784b2a-a3a0-4179-afd8-1d7ceea07770,2026-07-30 23:29:37,Firefox/Linux,UK
bf24037f-97b9-445a-932e-6840f5ca5aa0,2026-07-15 19:52:37,Chrome/Windows,US
bf24037f-97b9-445a-932e-6840f5ca5aa0,2026-08-05 01:13:37,Safari/iOS,DE
931f826c-5cba-4cf5-bd0a-567c8baa226d,2026-06-03 14:22:37,Firefox/Linux,BR
931f826c-5cba-4cf5-bd0a-567c8baa226d,2026-05-15 20:25:37,Safari/iOS,DE
8c9bb1ae-43ff-4480-9321-219c46f33110,2026-06-15 09:06:37,Chrome/Windows,BR
8c9bb1ae-43ff-4480-9321-219c46f33110,2026-07-13 06:23:37,Chrome/Android,BR
19b5e8a0-3798-425b-bb07-0d8e79708bb2,2026-05-19 15:50:37,Firefox/Linux,UK
19b5e8a0-3798-425b-bb07-0d8e79708bb2,2026-07-17 20:18:37,Safari/iOS,IN
19b5e8a0-3798-425b-bb07-0d8e79708bb2,2026-05-23 15:28:37,Firefox/Linux,CA
59b99135-b28f-470c-bbe9-1d1ffbb7f23c,2026-06-25 23:26:37,Chrome/Windows,DE
d42a6dd7-f31d-4338-bbed-63f621ac4e3d,2026-07-27 12:52:37,Chrome/Android,CA
48a468a1-c91c-4be8-870d-23d6c0d5b49b,2026-06-06 20:09:37,Safari/Mac,BR
48a468a1-c91c-4be8-870d-23d6c0d5b49b,2026-07-04 17:36:37,Firefox/Linux,UK
0cd136c8-dfba-4275-9414-c4aad7534e0b,2026-07-19 08:09:37,Firefox/Linux,BR
0cd136c8-dfba-4275-9414-c4aad7534e0b,2026-07-28 22:13:37,Chrome/Windows,CA
0cd136c8-dfba-4275-9414-c4aad7534e0b,2026-06-20 08:59:37,Chrome/Windows,DE
f59dcd19-56e1-4e1f-8bf2-8b5be1be5019,2026-06-22 06:12:37,Chrome/Windows,CA
f59dcd19-56e1-4e1f-8bf2-8b5be1be5019,2026-08-08 03:38:37,Safari/iOS,BR
013e6438-c04e-4b53-ad83-7dcbf19b3d75,2026-05-20 16:17:37,Safari/Mac,BR
013e6438-c04e-4b53-ad83-7dcbf19b3d75,2026-07-16 20:11:37,Chrome/Windows,UK
70408537-98bb-49ef-b599-d8b581d4a95b,2026-06-05 17:43:37,Chrome/Windows,US
70935943-baae-4eab-93df-867534b04574,2026-06-05 17:57:37,Safari/iOS,BR
34695107-920e-49e3-b402-33a9dbb98e02,2026-08-03 13:49:37,Firefox/Linux,DE
34695107-920e-49e3-b402-33a9dbb98e02,2026-07-23 11:34:37,Chrome/Android,DE
34695107-920e-49e3-b402-33a9dbb98e02,2026-07-21 08:32:37,Chrome/Windows,BR
